Index;Frequency (Hz);Z' (Ω);-Z'' (Ω);Z (Ω);-Phase (°);Time (s)
1;1000;0,466967629324024;1,73193243440859;1,79378056745884;74,9105962952848;139,138575648709
2;891,25;0,477118745613684;1,93621392900559;1,99413306383783;76,1570578543941;137,87855165189
3;794,33;0,488898023344669;2,16643438135082;2,22091404739788;77,2831141299077;136,598526655122
4;707,95;0,503660722829952;2,43078539237232;2,48241651370036;78,2939142496464;135,193502658669
5;630,96;0,518788536433616;2,7192632235201;2,76830887444372;79,1987530527209;133,883476661977
6;562,34;0,535111095480798;3,03775167205193;3,0845225085191;80,0096310169499;132,563454665309
7;501,19;0,554532685412116;3,39850498765081;3,44344923736039;80,7327397189482;131,308429668478
8;446,68;0,576428706336358;3,79957848229034;3,84305434473315;81,3735174633712;130,013404671748
9;398,11;0,600215291915988;4,24796686522626;4,29016093925508;81,9576465608897;128,728380674992
10;354,81;0,627588197844542;4,74845738985717;4,78975098824176;82,4710392230943;127,428358678274
11;316,23;0,658767617298497;5,3086895575465;5,34940740568564;82,9261953476195;126,123334681569
12;281,84;0,693786813698597;5,93458141802906;5,97499763598931;83,3320596449794;124,78830768494
13;251,19;0,73248808339801;6,63614445686267;6,67644756174039;83,7012716908714;123,593287687957
14;223,87;0,779291765966245;7,41855302875488;7,45937160201521;84,0032815245471;122,318262691176
15;199,53;0,82993035058742;8,28883694339489;8,33028224377866;84,282243675306;121,013240694471
16;177,83;0,887097206854005;9,26369265445929;9,30607022597032;84,5299985195609;119,673214697854
17;158,49;0,952826440317474;10,3529036562772;10,3966577486;84,7416132685319;118,303187701313
18;141,25;1,026801748752;11,5712030639872;11,6166717341615;84,9289878016934;116,943164704747
19;125,89;1,1110488204031;12,9237819682816;12,9714521101147;85,08640172622;115,538136708294
20;112,2;1,20645006160744;14,4463225190701;14,4966118826484;85,2261576495234;114,188113711703
21;100;1,31347035317665;16,1329011906852;16,1862813887899;85,3454938999468;112,808085715187
22;89,125;1,43663275199751;18,0225845627572;18,0797529846468;85,4424232668073;111,413059718709
23;79,433;1,57578387733137;20,1385343158895;20,2000905745572;85,5258820624352;110,018034722231
24;70,795;1,73413114361332;22,5048427241687;22,5715563677567;85,593728695988;108,568009725892
25;63,096;1,91193324988324;25,1310959197536;25,203719385834;85,6494102001666;107,14298172949
26;56,234;2,11217412257996;28,0667133445757;28,1460774796539;85,6962906211111;105,557953733492
27;50,119;2,34073841801259;31,355380841578;31,4426297256123;85,730680897413;96,4677857564423
28;44,668;2,60292876521989;35,0246207565358;35,1212086536891;85,7497562256428;94,8077537606334
29;39,811;2,89468661036225;39,1333467792401;39,2402604567869;85,7695459784764;93,2577257645469
30;35,481;3,23805055919166;43,6929952041252;43,8128154919492;85,7616067005638;91,742695768372
31;31,623;3,59730511512792;48,7931105640425;48,9255377344613;85,7834584533892;90,1676677723485
32;28,184;4,04307066855004;54,5051089804432;54,6548563752653;85,7576929516285;88,5826397763503
33;25,119;4,52747667760944;60,8431307750999;61,0113481868923;85,7443330981079;86,9476087804784
34;22,387;5,07118092436599;67,9134549444896;68,1025274014472;85,7295791402753;85,1425757850357
35;19,953;5,69615713036904;75,7995942028266;76,0133191445225;85,7024375524514;83,4075437894162
36;17,783;6,38348253183874;84,6564764194167;84,8968070600157;85,6877986704588;81,6025107939735
37;15,849;7,17951022816494;94,4429644069327;94,7154627982436;85,6527628078569;79,7974767985307
38;14,125;8,04990132581716;105,418423312738;105,725327547844;85,6332868423769;77,9774438031259
39;12,589;9,12868589012144;117,633957446711;117,987630074746;85,5625991694322;75,1523888102585
40;11,22;10,2023319273909;131,299993181569;131,695769811474;85,5569048517635;73,0523518155605
41;10;11,5646859162779;146,402958901278;146,859008356285;85,483461093499;70,8723118210646
42;8,9125;13,024263280562;163,378750947537;163,897064327519;85,4421212099881;68,577266826859
43;7,9433;14,6803884186004;182,323351610547;182,913417623269;85,3965655049896;66,1622238329564
44;7,0795;16,5368264098407;203,266310645909;203,937881893748;85,3489182227063;63,7371778390791
45;6,3096;18,6310655050768;226,57368940084;227,338411471891;85,2991667344269;61,3171328451891
46;5,6234;20,9896439207316;252,804938070626;253,674795485898;85,2537874377649;58,8920898513118
47;5,0119;23,6610872710433;281,91316147689;282,904361339204;85,2023859408843;56,3870408576364
48;4,4668;26,6151348919324;314,283957085676;315,408895065987;85,1594566291338;53,9469978637969
49;3,9811;29,9956844989702;350,555735375549;351,836701742803;85,1093365682667;51,4069488702099
50;3,5481;33,6057723882396;390,739665374095;392,182143951595;85,0843425388273;48,8519038766608
51;3,1623;38,80127335001;435,539907002314;437,264850411242;84,9090873646266;46,2718558831748
52;2,8184;42,5496508481785;485,621040649216;487,481556480376;84,9925866341921;43,6868078897014
53;2,5119;48,6985190181907;540,554538234852;542,743728255665;84,8521244314341;41,1267598961649
54;2,2387;53,9088403436101;603,253709176422;605,657659657916;84,8934153529969;38,4117089030198
55;1,9953;60,5563458270054;671,938164048351;674,6613723377;84,8503071284561;35,6116579100892
56;1,7783;68,2185874016269;749,596014174923;752,693802375179;84,7999995418846;32,7816089172344
57;1,5849;76,7927181856376;834,54762213351;838,073299404673;84,7426090195367;29,916552924468
58;1,4125;85,5539887660374;930,375790806616;934,30112764184;84,7460633951089;26,9664969319161
59;1,2589;96,8203953143471;1036,11701424559;1040,63089333251;84,6614742367376;23,9864429394401
60;1,122;109,658207969155;1156,15997192145;1161,34870011053;84,5818802316128;20,8963879472417
61;1;120,178325764533;1280,95449435697;1286,57966974334;84,6402357964803;15,8262929600425
