Index;Frequency (Hz);Z' (Ω);-Z'' (Ω);Z (Ω);-Phase (°);Time (s)
1;1000;0,503512478351099;1,68908308897765;1,76253411238635;73,4007806889776;141,766624642074
2;891,25;0,514067140292501;1,88720713270437;1,95596927032578;74,7625643621966;140,431597645444
3;794,33;0,526605446469367;2,11082265427593;2,17551961012896;75,9918673555886;139,146577648689
4;707,95;0,542511363681253;2,36866364552982;2,42999712867689;77,0996559639308;137,841550651984
5;630,96;0,55843048262305;2,64781911150447;2,70606552972594;78,090729110199;136,511525655342
6;562,34;0,576241046625624;2,95866790161091;3,01426101985858;78,9788357443997;135,101499658902
7;501,19;0,596994910368484;3,30860779974422;3,36203636142356;79,7717816089776;133,776477662247
8;446,68;0,619651392128438;3,69588356221333;3,7474688995648;80,4823178548918;132,451452665592
9;398,11;0,64578935512647;4,13172313222025;4,1818871257506;81,116530419381;131,1414256689
10;354,81;0,675904592771558;4,61874688128868;4,66794063500636;81,6744660787285;129,821403672232
11;316,23;0,70854875046555;5,16017453021633;5,20859314153828;82,1815514498047;128,39637667583
12;281,84;0,745977070934935;5,76678679007048;5,81483548112;82,6292920870079;126,856346679719
13;251,19;0,786405115714991;6,44142428127427;6,48925109526611;83,0394563333424;125,511321683114
14;223,87;0,836050049553263;7,20300935069952;7,25136700158134;83,3793301558448;124,121297686624
15;199,53;0,889556142444471;8,04502419041249;8,09405487718504;83,6903099999093;122,631269690386
16;177,83;0,950288986357775;8,98638697089512;9,03649267958905;83,9635422924944;121,201243693996
17;158,49;1,01830588077826;10,0332024980146;10,084745868538;84,2046895482791;119,796215697544
18;141,25;1,09585525448731;11,2094392967797;11,2628783215916;84,4164030366874;118,31618870128
19;125,89;1,18553018287899;12,5211816105602;12,5771805560367;84,5912466505567;116,876163704916
20;112,2;1,28233745484031;13,9817172045811;14,0403990447909;84,7597604078776;115,481135708438
21;100;1,39342319518826;15,6090532527253;15,6711254110005;84,8987170240889;114,096112711935
22;89,125;1,51953441068368;17,4404153486978;17,5064865795609;85,0205541347463;112,591083715735
23;79,433;1,66009729314751;19,4736701282933;19,5443022717184;85,1274128263447;111,101054719497
24;70,795;1,82297830115161;21,7530184598784;21,829270762036;85,2096086133464;109,586029723322
25;63,096;2,00399176826645;24,2859562590765;24,3684971720674;85,2828405775208;108,155999726932
26;56,234;2,20733108141909;27,1149302427018;27,2046274109679;85,3460147269143;106,510971731086
27;50,119;2,43907215940765;30,2724885549218;30,3705883431103;85,3935959148659;97,4158017540487
28;44,668;2,70394586097646;33,8190019384138;33,9269246370715;85,4287289403537;95,6957697583914
29;39,811;2,99580434113944;37,7348323556292;37,8535654404949;85,4607542652068;94,0957417624311
30;35,481;3,32955544986544;42,1305741979195;42,2619358494158;85,4813386625668;92,5857117662435
31;31,623;3,70653304965284;47,0285641940996;47,1744023534662;85,4935769309186;90,9256807704347
32;28,184;4,12414358161272;52,4857184510795;52,6474994810555;85,5071302461186;89,240649774689
33;25,119;4,60144374330016;58,5905361945211;58,7709470408997;85,5094579507653;87,6006217788297
34;22,387;5,14073669749592;65,3934493005103;65,5952009312526;85,5050848280742;85,755585783488
35;19,953;5,73777308088853;72,9456358930453;73,1709493977529;85,5024769027769;83,9405517880705
36;17,783;6,41184616930007;81,3986668510609;81,6508097720333;85,4960600031704;82,0905197927414
37;15,849;7,1650825776123;90,8331384741056;91,1152975816907;85,4897443860602;80,250485797387
38;14,125;8,05758465211071;101,312532250653;101,632444925159;85,4527256916953;78,4104528020326
39;12,589;9,03888383066833;113,124073287369;113,484612957133;85,4316358546897;75,59539780914
40;11,22;10,1357413355753;126,246184887181;126,652407995229;85,4098237199281;73,5153588143916
41;10;11,3592983593245;140,732403542177;141,190095495308;85,3853417631933;71,3103198199588
42;8,9125;12,7329876403142;157,038639270464;157,554000895463;85,3644912657039;68,9752748258542
43;7,9433;14,2845876221529;175,128024667756;175,709631117833;85,3369043796823;66,5602328319516
44;7,0795;16,0258130742753;195,215564915207;195,872263145793;85,3069466085865;64,10518483815
45;6,3096;17,9790882459272;217,732978030805;218,474019820019;85,2795661762298;61,7101408441969
46;5,6234;20,1731741713394;242,689069887932;243,526059384241;85,2482959929769;59,2750988503448
47;5,0119;22,5416382743423;270,644808179165;271,581917016631;85,2389013393237;56,8000488565937
48;4,4668;25,5167509243831;301,71532234645;302,792404654343;85,165869057729;54,3100048628804
49;3,9811;28,4370259895417;336,421580304073;337,621302854869;85,1683907019266;51,7799588692682
50;3,5481;31,8574757328845;375,164558183765;376,514733413303;85,1463151169704;49,2149108757443
51;3,1623;35,7200207803017;418,025722393288;419,549072775731;85,1159776187801;46,5698598824224
52;2,8184;39,9939895972939;466,054573795981;467,767447520733;85,0952382027735;43,9748128889743
53;2,5119;44,9145362664095;519,540510758531;521,478338847609;85,0590359254992;41,3397648956271
54;2,2387;49,9027771679896;579,260342365806;581,405909332567;85,0761751744019;38,6147129025072
55;1,9953;55,9252713007297;645,347353585367;647,766040133085;85,0471683825738;35,8246609095514
56;1,7783;62,5831114763153;719,617425543069;722,333638277556;85,029652131163;32,9796089167345
57;1,5849;69,7818437933608;802,15936616966;805,188893649752;85,0282136910345;30,0395539241574
58;1,4125;77,3372054188507;893,960104964694;897,299121035168;85,0556064652865;27,1094999315551
59;1,2589;86,7724128691271;996,002210246509;999,774901890952;85,0209230997439;24,0594449392557
60;1,122;96,8939130893943;1109,67525450529;1113,89748220164;85,0097405884156;20,9043869472215
61;1;107,268406790946;1231,91156661651;1236,57293317418;85,0235354995041;15,8142939600727
