Index;Frequency (Hz);Z' (Ω);-Z'' (Ω);Z (Ω);-Phase (°);Time (s)
1;1000;0,709301438387638;1,75697791537393;1,89475062359417;68,0158051296309;138,021553651529
2;891,25;0,719547345189385;1,96539652747438;2,09297202374457;69,89191865196;136,76152965471
3;794,33;0,730655536673152;2,19762936626312;2,3159085354852;71,6093537694653;135,491509657917
4;707,95;0,745533598653445;2,46609194203719;2,57632098413647;73,1792091907087;134,211482661149
5;630,96;0,759158238585686;2,75644255644137;2,85907271648931;74,6017878565426;132,936461664368
6;562,34;0,774849260538255;3,08273390162518;3,17862229350797;75,8909087689741;131,641438667637
7;501,19;0,792333917534634;3,44681886496276;3,53671504715025;77,0540941615283;130,316413670983
8;446,68;0,812040366753994;3,85527814294665;3,93987044415424;78,1056089731437;129,041389674202
9;398,11;0,834760693188628;4,31159824424398;4,39166310577901;79,0426351610931;127,751363677459
10;354,81;0,859755027942217;4,8228863063748;4,89891937393232;79,8923069045391;126,481341680665
11;316,23;0,887549043034962;5,39065590056756;5,46323295696935;80,650370362962;125,191318683922
12;281,84;0,919560980559811;6,02957838229045;6,09929568599133;81,32873164805;123,866293687268
13;251,19;0,957376766745701;6,74403927442618;6,81165442521178;81,9203371107635;122,601270690462
14;223,87;0,995218194500011;7,53976781215755;7,60516652782245;82,4806623844828;121,311244693719
15;199,53;1,04085947597777;8,42934142045718;8,49336124460557;82,9607199360328;120,001222697026
16;177,83;1,09188068437544;9,42637332432957;9,48940026969799;83,3927301263725;118,661197700409
17;158,49;1,15004800455533;10,537844162225;10,6004136711791;83,7716723829344;117,341172703742
18;141,25;1,2163461118546;11,7804096072781;11,8430379708533;84,1050086301151;115,981145707176
19;125,89;1,2905916560926;13,167647985169;13,2307437540034;84,4021873158656;114,756124710269
20;112,2;1,3772221800614;14,7255554291532;14,7898182419635;84,6568981094179;113,441100713589
21;100;1,47460310719017;16,457879403047;16,5238085430984;84,8800494622799;112,091075716997
22;89,125;1,5824540584866;18,39466690306;18,4626090063608;85,0830718661626;110,721048720456
23;79,433;1,70402669880261;20,5529595832798;20,623478237731;85,2605001917992;109,34102272394
24;70,795;1,84646831215381;22,9793573112495;23,0534229056308;85,4059626602304;107,920997727526
25;63,096;2,00567162349614;25,6909050725664;25,7690768579108;85,5360115301393;106,535971731023
26;56,234;2,18443700765616;28,7116710388045;28,7946491362708;85,6492130290807;105,025945734835
27;50,119;2,38977400486112;32,0907086101653;32,1795680346528;85,7410821708937;96,0257777575582
28;44,668;2,62056985077759;35,8735253154005;35,9691145970746;85,8219504917851;94,3957477616736
29;39,811;2,87752845691518;40,0677742392227;40,1709684038819;85,8922683530328;92,8857187654861
30;35,481;3,16591110883429;44,7544821819384;44,8663199797185;85,9536638071291;91,4506937691092
31;31,623;3,5120690555521;50,0356338790976;50,1587408806687;85,9849167004138;89,9956667727828
32;28,184;3,88175832159139;55,9128779886643;56,0474617859052;86,0286058970792;88,4006367768098
33;25,119;4,3032584330159;62,4972146459507;62,6451903312884;86,0611044104377;86,7706047809253
34;22,387;4,77844275017939;69,7790405814924;69,9424622070907;86,0825223042714;84,9955717854068
35;19,953;5,32102602849877;77,9577204151972;78,1391034651026;86,0953167075395;83,2605397897873
36;17,783;5,91652819465319;87,083869536386;87,2846243006661;86,1132647234697;81,4455067943699
37;15,849;6,59328687534864;97,3033712075544;97,5264962980614;86,1235573924976;79,7304757986999
38;14,125;7,40903720773088;108,722109908739;108,974267675233;86,1015173631773;76,9854258056305
39;12,589;8,27884779499049;121,443332385554;121,725191730064;86,1001540403843;74,970386810718
40;11,22;9,28185613920394;135,593954321528;135,911269959255;86,0840227027028;72,8853488159822
41;10;10,4078052444524;151,377707041229;151,735073727423;86,0668822626366;70,6803068215494
42;8,9125;11,7089060800238;169,129375699158;169,534197747763;86,0397052629121;68,4052668272933
43;7,9433;13,1424689936166;188,795449173095;189,252334515902;86,0179378821977;66,0552238332266
44;7,0795;14,7568159277485;210,796449348137;211,312343875381;85,9955391397459;63,6251788393619
45;6,3096;16,6393977939653;235,338882443534;235,926385020237;85,9556901069995;61,2751338452952
46;5,6234;18,7544527410416;262,830687467264;263,498955922278;85,9185405141564;58,8550878514052
47;5,0119;21,1801054536575;293,395427476565;294,158925975712;85,8710018469947;56,4750438574142
48;4,4668;23,9495343000882;327,3941758749;328,268985117382;85,8161521838292;54,0049998636505
49;3,9811;26,946214812477;365,667155883399;366,658652406532;85,7854600612884;51,5049538699625
50;3,5481;30,3774021305293;407,94124912599;409,07071430093;85,7413217030401;48,9699048763629
51;3,1623;34,3339955606693;455,480486100472;456,77269672068;85,6892121194877;46,4248598827885
52;2,8184;38,7566089960329;508,150732715761;509,626571030629;85,6385002521515;43,8798128892141
53;2,5119;43,7636551579651;566,832685216758;568,519613155805;85,5851025929537;41,2597648958291
54;2,2387;49,2594146514318;632,399073535935;634,314652314535;85,546057334741;38,5397119026966
55;1,9953;55,8405389870793;705,690890337113;707,896742822818;85,475675516394;35,7746609096777
56;1,7783;62,97081632168;786,889825878509;789,405422947758;85,4246584957356;32,9246079168734
57;1,5849;70,9104887597753;877,825562869862;880,684969920538;85,3816918695386;29,9845559242963
58;1,4125;79,923808231914;979,09865267128;982,355326134595;85,3332934910497;27,0345029317444
59;1,2589;90,1289851556463;1091,46831446379;1095,18323373014;85,2794590886128;23,9994449394072
60;1,122;101,308772968033;1216,94231238281;1221,15193941946;85,2411783591913;20,9143859471963
61;1;113,774123298646;1351,54055359133;1356,32091303435;85,188125228907;15,7792939601611
