song8.mp3,41:15.9,1
song6.mp3,41:26.0,0
song3.mp3,41:35.7,0
song4.mp3,41:45.3,0
song1.mp3,41:55.0,0
song2.mp3,42:04.7,0
song5.mp3,42:14.3,0
song7.mp3,42:23.9,0
