Index;Frequency (Hz);Z' (Ω);-Z'' (Ω);Z (Ω);-Phase (°);Time (s)
1;1000;14,8378317112529;3,79029944379379;15,3142946218585;14,3296687376745;145,893700631654
2;891,25;14,9221013470124;4,17202281530291;15,4943500341872;15,6202915300777;144,578676634974
3;794,33;15,0096787554766;4,59457218024137;15,6971510109973;17,0197318043151;143,323655638143
4;707,95;15,1058528130523;5,06096142576082;15,93110541559;18,5225570806136;141,993629641501
5;630,96;15,2121038869908;5,58003632264165;16,2032376403792;20,1438227341163;140,668605644846
6;562,34;15,3161974440947;6,14999952786217;16,5047992517085;21,8772202716333;139,30857764828
7;501,19;15,4349850715363;6,7868599736697;16,8612049528125;23,7353940029492;138,018554651537
8;446,68;15,562186374355;7,49121432140618;17,2713617517381;25,704901735341;136,703529654857
9;398,11;15,6903769683398;8,26988959946874;17,7363751481527;27,7922625420546;135,38350665819
10;354,81;15,8471777389939;9,14194847158594;18,2950338657352;29,9798650784973;134,053482661547
11;316,23;15,984857995408;10,0987112215419;18,9076612374311;32,2833598527115;132,73345666488
12;281,84;16,1543835743302;11,1718643161199;19,6411471397264;34,666516865478;131,383433668289
13;251,19;16,3282148773988;12,3551709208741;20,4758601667065;37,1139242476107;130,058405671634
14;223,87;16,5117339268213;13,686857250454;21,4468510197755;39,6559135288143;128,723383675005
15;199,53;16,7046826391686;15,1575144999234;22,556521626588;42,2200087169742;127,353358678464
16;177,83;16,9164624006094;16,8020038804538;23,842693525481;44,8055082075565;125,978330681935
17;158,49;17,1439197453646;18,6304404764468;25,3181219007637;47,3794246649055;124,618305685369
18;141,25;17,3913953411294;20,6685102230672;27,0119963488909;49,9212649810512;123,233279688866
19;125,89;17,6593350101723;22,9364615647486;28,9470789910258;52,4064582791279;121,8732546923
20;112,2;17,9438583725524;25,4637917354183;31,1510311681488;54,8283620787688;120,488230695796
21;100;18,2635138115871;28,2871611165764;33,6707502259927;57,1518223280761;119,088204699331
22;89,125;18,6163466780186;31,4479838907572;36,5450961748563;59,3756272387005;117,703179702828
23;79,433;19,0200498246813;34,9745881340301;39,8118589176441;61,4615539567707;116,273150706439
24;70,795;19,4619115108061;38,9036310872537;43,5000978323909;63,4230548943679;114,7831257102
25;63,096;19,9410488423811;43,253929712015;47,6292752880638;65,2492198555968;113,348100713824
26;56,234;20,5038500384245;48,1412887572816;52,3258210600671;66,9303664275783;111,7730677178
27;50,119;21,1180980730966;53,5543294322653;57,5677015970286;68,4791768088113;102,657898740814
28;44,668;21,809616991848;59,5633594797896;63,4306959275219;69,8893773813061;100,732864745674
29;39,811;22,5997578512624;66,3189139535723;70,0638808725082;71,1822274044468;99,1628347496379
30;35,481;23,4728279435466;73,7685868284157;77,4130354289821;72,349167061293;97,7228077532736
31;31,623;24,466421401761;82,1138189199999;85,6812992072079;73,4081842670472;96,1777797571744
32;28,184;25,5964557594455;91,3865232726277;94,9035045891551;74,3529693316784;94,5577517612646
33;25,119;26,8600905819907;101,64247890995;105,131622193479;75,1973711103603;93,0077237651781
34;22,387;28,2778875819774;113,119533513517;116,600462213555;75,964707956126;90,3626727718562
35;19,953;29,8584613722696;125,78787541157;129,283089830325;76,6467491186662;88,5826377763503
36;17,783;31,6911000723751;139,93566139382;143,479319602245;77,2395257217552;86,7526037809707
37;15,849;33,6854797598245;155,582801370606;159,187686800754;77,7833644050579;84,9125697856164
38;14,125;35,9884826190635;173,060067633418;176,762433482078;78,252558844179;82,9475367905776
39;12,589;38,590701221397;192,399913804817;196,231926690995;78,6583677381725;80,9324987956651
40;11,22;41,4605979714452;213,820186396653;217,8027853239;79,0262970454843;78,6824578013459
41;10;44,7617772083061;237,718954361183;241,896502582035;79,3362346208296;76,4674158069383
42;8,9125;48,4166280142855;264,038099822805;268,440473897494;79,6091177192909;74,0973718129221
43;7,9433;52,562769064104;293,563671052179;298,232247842715;79,8487211277038;71,6523248190953
44;7,0795;57,2369836815636;326,259966722021;331,242566990442;80,049647092179;69,0872798255714
45;6,3096;62,4949840718316;362,439274877302;367,787779850993;80,2167556834104;66,6672318316814
46;5,6234;68,3941838790733;402,981370068963;408,744111897826;80,3675219378913;64,2171888378672
47;5,0119;75,0527945922505;447,717344355715;453,964472633091;80,4837420126021;61,7971428439772
48;4,4668;82,6191671472845;497,118877276929;503,937600229617;80,563918362578;59,3220988502261
49;3,9811;90,900849562846;552,168397570681;559,600664516243;80,6515197872502;56,7520528567148
50;3,5481;100,4833681693;613,461997413959;621,63697569383;80,6977157341715;54,1320008633298
51;3,1623;111,193900675063;681,120268776802;690,136873443173;80,7281691191815;51,4519528700963
52;2,8184;123,041655197084;755,808748057831;765,758521045887;80,7536640947419;48,8269048767239
53;2,5119;136,519394397977;838,918187449294;849,953687138305;80,7571263349414;46,141851883503
54;2,2387;152,025754617174;931,216650832475;943,544530403612;80,7279745711918;43,4168018903831
55;1,9953;169,085867237289;1033,51726193306;1047,25735194984;80,7085886472775;40,6417508973894
56;1,7783;188,881645776207;1146,50901718033;1161,96351172786;80,6448378199;37,6816979048629
57;1,5849;210,640672759157;1271,79259255716;1289,118261256;80,5957565502617;34,7266429123237
58;1,4125;235,780928548378;1411,69857538555;1431,25312716261;80,5180197636048;31,6965879199738
59;1,2589;264,516989903699;1564,0767866067;1586,28668037957;80,4009543364309;28,706531927523
60;1,122;296,746940368559;1736,09082994214;1761,26946161775;80,3002725522437;22,536416943101
61;1;334,144233566392;1923,10304130017;1951,91641119276;80,143113838515;14,1362629643094
