Index;Frequency (Hz);Z' (Ω);-Z'' (Ω);Z (Ω);-Phase (°);Time (s)
1;1000;0,407834592969324;1,6127549946909;1,6635226863866;75,8085197552371;140,79360464453
2;891,25;0,415777680406875;1,80471807651989;1,85199309265509;77,0263558085929;139,438579647951
3;794,33;0,424549293213421;2,01893691710966;2,06309194599666;78,1246598142784;138,103556651322
4;707,95;0,434945329837056;2,25980405746293;2,30128047357835;79,105484714759;136,77353265468
5;630,96;0,447707295594494;2,53744490047455;2,5766389823708;79,9937085248347;135,408504658126
6;562,34;0,460627878314426;2,83900790258443;2,87613350059021;80,7840924324217;134,028479661611
7;501,19;0,475191426863361;3,17585827870228;3,21121202952502;81,490184578556;132,738457664868
8;446,68;0,491816739476739;3,55200581772893;3,58589305953338;82,1168519889689;131,443431668137
9;398,11;0,510416667705266;3,97414203946155;4,00678551016734;82,6813152657319;130,148410671407
10;354,81;0,53082361955806;4,44600266817398;4,47757897088269;83,191488177808;128,833383674727
11;316,23;0,555340715170887;4,97310362560548;5,00401468632306;83,6282443554589;127,508360678072
12;281,84;0,58239734988345;5,56433993370348;5,59473552287849;84,0248343238022;126,143335681519
13;251,19;0,614146722780917;6,22110343427426;6,25134418641635;84,3620340480603;124,848312684788
14;223,87;0,646333956322806;6,96117232109957;6,99111347834797;84,6953850480488;123,508284688172
15;199,53;0,685328494896394;7,79145413247421;7,82153646314881;84,9732576413561;122,133261691643
16;177,83;0,729514442499402;8,70906315447316;8,7395636247136;85,2117986000562;120,763233695102
17;158,49;0,779861063726864;9,74444567864879;9,77560253195956;85,424294405763;119,398210698549
18;141,25;0,836478084640061;10,8931385193111;10,9252076587579;85,6089061069052;117,998182702083
19;125,89;0,900863322272715;12,179666776918;12,2129373011646;85,7698474439817;116,653158705479
20;112,2;0,973395269687671;13,615620455959;13,6503706452162;85,910820531368;115,263133708989
21;100;1,0571338350575;15,223976607697;15,2606354945306;86,0278290255942;113,863108712523
22;89,125;1,15148758179557;17,0187772628959;17,0576875095979;86,1292766208337;112,438079716121
23;79,433;1,25981510617612;19,0450276661042;19,0866501226492;86,2154383661802;111,003054719744
24;70,795;1,38069398240033;21,2901385810751;21,3348615339875;86,2894879529849;109,508025723519
25;63,096;1,51661070652617;23,7902863654552;23,8385786779647;86,3523782554381;108,092999727091
26;56,234;1,67775271941402;26,6122043294338;26,6650384109799;86,3925913709041;106,542972731005
27;50,119;1,85944402067321;29,7635252060155;29,8215520178803;86,4251542250505;97,4278027540184
28;44,668;2,06139175672818;33,2521276159566;33,3159620446802;86,4526151508712;95,7377727582854
29;39,811;2,2930268664724;37,1592793446057;37,2299612358219;86,4688663736384;94,1977427621736
30;35,481;2,5598550463098;41,5412160815761;41,6200131114145;86,4737752412425;92,767718765784
31;31,623;2,86165936995078;46,448035548122;46,5361053444445;86,4744682914137;91,3076907694702
32;28,184;3,19407792820229;51,9116451159108;52,0098166931176;86,4790797397725;89,6726587735983
33;25,119;3,58371649317563;58,0099604641492;58,1205517605916;86,4648965371093;88,0176267777769
34;22,387;4,03251497303591;64,8115487869191;64,9368772976262;86,4396987767859;86,1325937825361
35;19,953;4,53139026880346;72,4567321019403;72,598288717163;86,4214250602166;84,2875587871944
36;17,783;5,07815010816017;80,892588933093;81,0518263385802;86,4078877271382;82,3725247920294
37;15,849;5,72921032475195;90,4117871285063;90,5931294454253;86,3741314899955;80,5524917966245
38;14,125;6,46228298123776;100,90617733601;101,112895942585;86,3356397918724;78,697455801308
39;12,589;7,29879225352989;112,802921007616;113,038804647832;86,2978985678716;75,8674038084532
40;11,22;8,21099872621328;125,96463124137;126,231964350778;86,2704536389937;73,7923658136922
41;10;9,26186462685792;140,617415007224;140,922104510542;86,2316164696166;71,5623238193225
42;8,9125;10,4941635987978;157,111716319411;157,461801318508;86,1786460098488;69,2322808252053
43;7,9433;11,8094230400299;175,413946584105;175,811021067365;86,1484783394698;66,8122368313153
44;7,0795;13,3878031980424;195,847781600706;196,304831403578;86,0894468069963;64,347191837539
45;6,3096;15,1192275912086;218,547213004695;219,069567386879;86,0425488834902;61,967146843548
46;5,6234;17,1350923784596;244,108329329714;244,708986020053;85,9847304534944;59,507101849759
47;5,0119;19,3432615358711;272,283048180433;272,969265840082;85,9364769965569;57,0970548558438
48;4,4668;21,9201931189254;304,067353111634;304,856441779874;85,8766844958256;54,6120088621179
49;3,9811;24,6972686837962;339,26517450154;340,162922303416;85,8364203276073;52,0769648685183
50;3,5481;27,9193415242871;378,499672137433;379,527985054191;85,7813210059728;49,5469168749061
51;3,1623;31,5445536378784;422,367839420625;423,544154299241;85,7287927514728;46,9668708814201
52;2,8184;35,697875570499;471,178585254;472,528938290776;85,6673803393387;44,3268178880855
53;2,5119;40,2875461779969;525,741022634488;527,28238094763;85,617987054281;41,6817698947636
54;2,2387;45,3308406189446;586,43221338617;588,181626717651;85,5798620834094;38,9417209016816
55;1,9953;51,1529069939757;654,177399909933;656,174283591528;85,528897659342;36,1316669087763
56;1,7783;57,6747192141095;729,675143035609;731,950946170891;85,4806437338022;33,3066169159089
57;1,5849;64,8318526398011;813,815790003543;816,394089380735;85,4452060000312;30,3915609232687
58;1,4125;73,0209880837768;907,25375580617;910,187586228868;85,3984260569903;27,3565049309315
59;1,2589;82,2549294312089;1012,19136012872;1015,52805127922;85,3541128438348;24,3464489385311
60;1,122;92,1868858990636;1128,890253904;1132,64805976579;85,3314990382534;21,2013919464716
61;1;102,941084012456;1253,26086099682;1257,4814720242;85,3043464744061;15,9812979596511
