Index;Frequency (Hz);Z' (Ω);-Z'' (Ω);Z (Ω);-Phase (°);Time (s)
1;1000;0,523292197591793;1,74841430138674;1,82504446339099;73,3378050135745;140,272595645846
2;891,25;0,533229437966515;1,9555993288038;2,02699343075698;74,7480401220031;139,017570649014
3;794,33;0,544283979182392;2,18682705189051;2,25354334435235;76,0235160362474;137,757547652196
4;707,95;0,558855185992274;2,45635575980511;2,51912737622341;77,1825927533706;136,47252465544
5;630,96;0,57260892323896;2,7454260392046;2,80450443317808;78,21880745413;135,167499658735
6;562,34;0,58822743828924;3,06893108383161;3,12479591597022;79,1496135941428;133,837476662093
7;501,19;0,606447245306284;3,43288937529522;3,48604471060748;79,9816089671999;132,557453665325
8;446,68;0,626331228812194;3,83737076571072;3,88814932862881;80,7299910858514;131,292429668518
9;398,11;0,649473691858971;4,2941693250557;4,34300659321008;81,3994568278629;130,077405671586
10;354,81;0,675267051010177;4,80256564478434;4,84980642527543;81,9963678325676;128,777381674868
11;316,23;0,703435777744905;5,36686585609825;5,41276925526711;82,5328014841522;127,462356678188
12;281,84;0,736087272168816;6,00379001595024;6,04874524408763;83,0102051020242;126,132332681546
13;251,19;0,771193284355416;6,71267041722867;6,75682493573512;83,4462380937162;124,86730868474
14;223,87;0,814184020700965;7,50567871991994;7,54970917759246;83,8090055500687;123,567285688023
15;199,53;0,86094115330811;8,3913125438715;8,43536281842071;84,1420018301565;122,227262691406
16;177,83;0,913491013764836;9,3809501250455;9,42532180250734;84,4382305095256;120,892236694776
17;158,49;0,974889039398643;10,4851101084494;10,5303344023562;84,6880008363092;119,53221069821
18;141,25;1,04315205410948;11,723021506484;11,7693415044971;84,9150304957329;118,202185701568
19;125,89;1,11746132130769;13,0986629368609;13,1462424493888;85,1238407860352;116,907163704838
20;112,2;1,2083730195837;14,645663011283;14,6954282140576;85,2833675781426;115,577137708196
21;100;1,30495977052818;16,3668576632245;16,4187986701508;85,441345467281;114,222112711617
22;89,125;1,4181029983123;18,2893348655392;18,3442303173955;85,5663191561767;112,837087715114
23;79,433;1,54501849456578;20,4475731544149;20,5058608708266;85,678942213144;111,417062718699
24;70,795;1,69003835292409;22,8551476388826;22,9175479323046;85,7709242589551;109,972035722347
25;63,096;1,85035920432764;25,5301975004021;25,5971641709503;85,8546062822907;108,587007725844
26;56,234;2,03784952051161;28,5377002849442;28,6103681944423;85,9154971300909;106,991978729871
27;50,119;2,24780254184223;31,8998151771697;31,9789121860751;85,9693473478291;97,8918117528469
28;44,668;2,48712219052446;35,6355424145489;35,7222292133304;86,0076123775226;96,2317787570381
29;39,811;2,76231810754077;39,8354030243562;39,9310622878998;86,0332717153001;94,7167507608632
30;35,481;3,07512361430359;44,4984872047638;44,6046157785915;86,0467885831636;93,3267267643727
31;31,623;3,41456667555284;49,6991101222691;49,8162705602018;86,0696821773531;91,9067007679579
32;28,184;3,80753885324098;55,5450264434485;55,6753744012767;86,078583782431;90,3166697719723
33;25,119;4,26067430502586;62,0246146771765;62,1707822967166;86,0703381932354;88,6916407760751
34;22,387;4,77736376204729;69,3209664012827;69,485391179173;86,0576045402623;86,9066077805819
35;19,953;5,35623324350296;77,4195005621215;77,6045636663666;86,0423237601554;85,1415737850382
36;17,783;6,010183275093;86,4737976176831;86,6824086964837;86,0241685386412;83,3315417896081
37;15,849;6,75705018371004;96,5251231644587;96,7613410877459;85,9956548365302;81,5265087941654
38;14,125;7,59782124345489;107,800435817617;108,067852991145;85,9684354980054;79,7464787986595
39;12,589;8,53838267419435;120,358237338591;120,660719681028;85,9421549699944;76,9214228057921
40;11,22;9,64081619189152;134,346109963373;134,691583252765;85,8954314790201;74,7363828113088
41;10;10,8815035183556;149,946689304204;150,341001566809;85,8493700094703;72,5413428168507
42;8,9125;12,2925781561276;167,438456551712;167,889083058262;85,8011345677971;70,2562998226199
43;7,9433;13,8636524651061;186,806383779527;187,320116059267;85,7556308006651;67,811252828793
44;7,0795;15,6409108875516;208,570104871132;209,155747564698;85,7113512121881;65,3712088349536
45;6,3096;17,7136005434604;232,804474678648;233,477397352751;85,648869047459;62,9511628410636
46;5,6234;20,0606620815908;259,778189600961;260,55160324877;85,5842532450071;60,4911198472746
47;5,0119;22,56973317203;289,851673224664;290,729058276936;85,547562762965;58,0060738535487
48;4,4668;25,6095682241249;323,285736935478;324,298500907021;85,4706866338843;55,5310248597976
49;3,9811;28,9983695342845;360,68773570307;361,851555368019;85,4034527997721;53,0059778661728
50;3,5481;32,7912583043483;402,296414964685;403,63061345074;85,3401117124644;50,4609328725984
51;3,1623;37,0036177977549;448,714298828217;450,237481450646;85,285720705891;47,8308858792386
52;2,8184;41,8923544737611;500,182971820553;501,934233403735;85,2124195472784;45,2358368857905
53;2,5119;47,3830701523422;557,797997785268;559,806896769159;85,1445720138831;42,6257878923802
54;2,2387;53,4124366699339;622,015299054503;624,304349375273;85,0920525218293;39,9207388992098
55;1,9953;60,4276587537161;693,079001927452;695,708275684003;85,0171384511787;37,130685906254
56;1,7783;68,2495854446087;772,936745748907;775,944082290903;84,9539238542362;34,2806339134497
57;1,5849;77,0298679941276;861,49654600175;864,933465265472;84,8905416882462;31,4805829205192
58;1,4125;86,9985077288845;959,782667806841;963,717546675098;84,8206374647265;27,0754999316409
59;1,2589;97,6961372674105;1069,53158332339;1073,98433087416;84,7808130004023;24,0154419393668
60;1,122;109,550987275196;1190,83873650485;1195,86718124273;84,7438797386172;20,9303869471559
61;1;123,385367194018;1320,47509664121;1326,22714106114;84,6617749153656;15,7902909601333
