Index;Frequency (Hz);Z' (Ω);-Z'' (Ω);Z (Ω);-Phase (°);Time (s)
1;1000;0,452358901526847;1,84162552867902;1,89636841454208;76,1996395183968;139,28457864834
2;891,25;0,463048077280723;2,05927570949016;2,11069419139049;77,3272690763315;138,029552651509
3;794,33;0,475136106721604;2,30231267754986;2,35082921223924;78,3393774955864;136,754529654728
4;707,95;0,490054791861743;2,58342728295969;2,62949619230892;79,2590810157739;135,419505658099
5;630,96;0,505376341231831;2,88873923084206;2,93261309928242;80,076699440773;134,134483661343
6;562,34;0,522531582928756;3,22854075346137;3,27055265236916;80,8065354331473;132,779456664764
7;501,19;0,542201560221568;3,61097108420293;3,65145104073112;81,4606081749011;131,494433668008
8;446,68;0,564443631321432;4,03816685378892;4,07742420554679;82,0429104369396;130,174409671341
9;398,11;0,589250857020452;4,51407392910352;4,55237081199582;82,56286853968;128,849384674687
10;354,81;0,617057003360669;5,0483404109545;5,08591193890266;83,0313225799838;127,50936067807
11;316,23;0,648689473908183;5,64168402394957;5,67885522439577;83,4408479110594;126,139335681529
12;281,84;0,685174888909916;6,31018077928054;6,34727075959379;83,8029624477413;124,809310684887
13;251,19;0,726612475980743;7,05363560786458;7,090961921967;84,1185650386987;123,539286688093
14;223,87;0,770679162637776;7,8857034761102;7,92327367221785;84,4181418988267;122,254262691338
15;199,53;0,822796283555443;8,8143870513493;8,85270652485593;84,667066801667;120,939239694658
16;177,83;0,880918798891511;9,85152541500809;9,89083267135739;84,8902282473504;119,594211698054
17;158,49;0,945757246114192;11,0134848527999;11,0540176122273;85,0918996400757;118,274187701386
18;141,25;1,02111917641324;12,3048137599657;12,3471100278519;85,2561598148947;116,944164704744
19;125,89;1,1070371526613;13,7480668204521;13,7925658438518;85,396298355809;115,594138708153
20;112,2;1,20016735964634;15,3585098073771;15,4053310640979;85,5317887017924;114,239113711574
21;100;1,30770726441617;17,161019387031;17,2107723444203;85,6423577015303;112,884087714995
22;89,125;1,43149220025362;19,1937119253602;19,2470191820215;85,7347023377233;111,474063718555
23;79,433;1,56861623393623;21,4336086374136;21,4909314854238;85,8142771355716;110,104036722014
24;70,795;1,72521879815457;23,9521343131915;24,0141857671392;85,8802274562337;108,684009725599
25;63,096;1,90178067430391;26,7713799482293;26,8388441268549;85,9366581631906;107,263983729184
26;56,234;2,10547325543614;29,9196787385949;29,9936692228558;85,9746830160014;105,743957733022
27;50,119;2,33396273288003;33,4133235255043;33,4947394535096;86,0043077938911;96,7287887557833
28;44,668;2,59440976008426;37,3367958541257;37,4268257624912;86,0250961059479;95,1037607598861
29;39,811;2,89522494167782;41,7182403343297;41,8185832382663;86,0300669423242;93,5887307637112
30;35,481;3,23321297791152;46,6071931975358;46,7192050864841;86,031660891761;92,1087067674479
31;31,623;3,61483563130771;52,0815761841113;52,2068732492453;86,0296285862515;90,6386757711593
32;28,184;4,04927541631417;58,1616454128179;58,3024324408813;86,0174334117874;89,0236457752369
33;25,119;4,55161494359183;64,9787680263055;65,1379880930563;85,9931058992264;87,4186167792892
34;22,387;5,11787291720275;72,5360420670979;72,7163669469015;85,9641115052829;85,6385867837834
35;19,953;5,75897726740531;81,0257508384354;81,2301552263611;85,9344883668309;83,9235537881134
36;17,783;6,49918963181548;90,4486810089778;90,6818800099233;85,8900756394327;82,1285217926454
37;15,849;7,3346517424682;101,027283566294;101,293184079521;85,8475715656751;80,393487797026
38;14,125;8,27844562950347;112,806671420447;113,110025103885;85,8028080870517;77,6834388038682
39;12,589;9,41095380825129;125,970100270712;126,321147136155;85,727493065236;75,6934018088925
40;11,22;10,6012801177844;140,526518043851;140,925829476588;85,6857947464312;73,5683598142577
41;10;12,0168834864346;156,846017650285;157,305685661644;85,6187970303851;71,3733188197997
42;8,9125;13,6140798904747;175,012040204761;175,540757056295;85,5519538067104;69,0732778256067
43;7,9433;15,4250902876887;195,242258390058;195,850639191282;85,4827370612055;66,6682318316789
44;7,0795;17,4738215655269;217,771397267022;218,471315983895;85,4124560721115;64,2331878378268
45;6,3096;19,8135409003266;242,924463889349;243,731146058391;85,3371311637266;61,868144843798
46;5,6234;22,4627613605292;271,049980777076;271,979167818407;85,2625449432202;59,4230998499711
47;5,0119;25,3858101515622;302,001223284413;303,06629344474;85,1950907512566;57,0130558560559
48;4,4668;28,8413304705076;337,024250369461;338,256068209287;85,1087488686451;54,5480098622795
49;3,9811;32,5120347161763;375,368520663663;376,773882728903;85,0497579687365;52,0079608686925
50;3,5481;37,0091876987369;418,491700984721;420,124962085337;84,9462123210016;49,4579148751308
51;3,1623;41,8321616983976;466,716634425809;468,587608246436;84,878222643582;46,8778678816448
52;2,8184;47,4637484435172;519,918503948981;522,080509275012;84,7838838139954;44,3228208880956
53;2,5119;53,6250050109808;579,743336802488;582,218153040001;84,7153017534271;41,6977718947232
54;2,2387;60,8030575495829;645,868389552992;648,724123515654;84,6219365118075;38,9877199015655
55;1,9953;68,6921436007854;719,444069557947;722,715974511821;84,545962432725;36,1326659087738
56;1,7783;77,5043641457599;801,659717652317;805,397559822496;84,4778136089321;33,2526159160452
57;1,5849;87,6983468052615;892,331277136887;896,63041895149;84,386994560865;30,2825609235439
58;1,4125;98,6362122947153;994,564404190519;999,443573424078;84,3361952815076;27,3375059309794
59;1,2589;111,241680890928;1108,03649037838;1113,60656229095;84,2669816860943;24,2424469387937
60;1,122;125,779743277904;1232,94273938966;1239,34189892569;84,1750717794824;21,1823919465196
61;1;140,597682537697;1367,2591311232;1374,46907567058;84,1288100108461;16,0122979595728
