Index;Frequency (Hz);Z' (Ω);-Z'' (Ω);Z (Ω);-Phase (°);Time (s)
1;1000;1,00180629761479;1,75092803646832;2,01726667717272;60,2236522107248;138,907574649292
2;891,25;1,01108284058525;1,9576164550807;2,20330449455554;62,6842485473049;137,627547652524
3;794,33;1,02509031350391;2,19708048788168;2,42445309731287;64,9876875650877;136,362526655718
4;707,95;1,03678661888693;2,45721120265718;2,66698582440307;67,1233529886993;135,067500658987
5;630,96;1,04933888083082;2,74623138975804;2,93988076848631;69,0880729144432;133,742475662333
6;562,34;1,06448004557925;3,07254922127849;3,25171900455981;70,8914337805944;132,407451665703
7;501,19;1,08166508813915;3,43757234543221;3,60373458969711;72,5333181214171;131,122429668948
8;446,68;1,09949306216465;3,84125388105645;3,99551202882427;74,027138475582;129,857405672142
9;398,11;1,12093375229566;4,29776378671244;4,44153870223062;75,381897296907;128,552382675436
10;354,81;1,14423307529416;4,80701150096228;4,94131853870814;76,6108125939289;127,257356678706
11;316,23;1,17140928832319;5,37636855511685;5,5025029360482;77,7084301965888;125,797329682392
12;281,84;1,2017517962793;6,01284392783969;6,13176153160078;78,6975533061636;124,457306685776
13;251,19;1,23422841398875;6,7279289679542;6,84020087246965;79,6047588454774;123,182280688995
14;223,87;1,27472203539941;7,52376767033926;7,63098920355513;80,3839204409383;121,887256692264
15;199,53;1,31821349192955;8,41340071678809;8,51604359028038;81,0952799879105;120,552234695635
16;177,83;1,36661272961414;9,41111999892455;9,50982702192321;81,7376857104215;119,217208699005
17;158,49;1,42262701840259;10,5163333044456;10,6121220217109;82,2959178001373;117,83718470249
18;141,25;1,48597204147615;11,7586222279038;11,8521436713618;82,797541503258;116,50215770586
19;125,89;1,55936263016883;13,1478840186762;13,2400327031669;83,2362136855507;115,202132709143
20;112,2;1,64108777873875;14,7046131077636;14,7959053709646;83,6319362700588;113,867109712513
21;100;1,73158152475424;16,4309150720244;16,5219049955188;83,9840566953752;112,527085715896
22;89,125;1,83958181412134;18,3780781290845;18,4699165393236;84,2839310202846;111,16706071933
23;79,433;1,95822677059215;20,5397209214159;20,6328569910886;84,5539653400752;109,802034722777
24;70,795;2,0945815214739;22,9611207494786;23,0564597851066;84,7877353266604;108,397008726324
25;63,096;2,24707271472223;25,669244137542;25,7674102380892;84,997109605346;107,001980729846
26;56,234;2,426576831206;28,6938440156085;28,7962664161488;85,1661204698735;105,426954733823
27;50,119;2,62812373838971;32,082907737842;32,1903712824063;85,3169789302105;96,3317827567856
28;44,668;2,85719226561033;35,8747170955832;35,9883158029213;85,4463686446051;94,6917547609263
29;39,811;3,11559729552639;40,0882649719539;40,2091523781524;85,5559946976396;93,1667247647766
30;35,481;3,41623409622668;44,8026755352605;44,9327318390286;85,6395959759826;91,6766997685386
31;31,623;3,7530905455303;50,058976519684;50,1994703043889;85,7123634970579;90,1716707723384
32;28,184;4,136716887281;55,9591264925726;56,1118192934185;85,772162665422;88,5666397763907
33;25,119;4,56866306268282;62,5282153651633;62,6948993055461;85,8210740873131;86,9416117804935
34;22,387;5,05217703061583;69,8319007888539;70,0144189473356;85,8619920981482;85,1515767850129
35;19,953;5,62195361274301;78,023521731816;78,2258033251113;85,8786981188222;83,4165467893935
36;17,783;6,25146558569496;87,2069932039518;87,4307753919821;85,8997446934759;81,5915117940012
37;15,849;6,9807077285976;97,3414068186717;97,5913918428785;85,898132575856;79,8664807983565
38;14,125;7,79745574026097;108,785239512121;109,064332628641;85,900192404361;77,2214328050346
39;12,589;8,75622033847693;121,478592778721;121,793759684618;85,8772299486123;75,2513948100085
40;11,22;9,79231016759932;135,635531804137;135,988554026468;85,8706521321542;73,1863558152222
41;10;10,9914274381326;151,399102551823;151,797561675494;85,8476670883967;70,9813148207894
42;8,9125;12,4322048504568;169,170705571592;169,626906300369;85,7969396212233;68,6512738266722
43;7,9433;13,9709565973219;188,845147446156;189,361235056716;85,7689077581728;66,2212258328075
44;7,0795;15,7398432042172;210,780226630504;211,367089686403;85,7294101034228;63,8011848389175
45;6,3096;17,808911217881;235,28876706524;235,961779163167;85,6715588856268;61,3461378451159
46;5,6234;20,1119266560051;262,655560184415;263,424434875744;85,6213213374464;58,9160908512512
47;5,0119;22,7032670069802;293,050083391942;293,928205024312;85,5700123153056;56,5110458573233
48;4,4668;25,6706692141291;327,071612678693;328,07746505687;85,5122611717619;54,0360028635722
49;3,9811;29,1306897420251;364,899232883486;366,060168884574;85,4356348922874;51,4909548699978
50;3,5481;33,0311293183035;406,896535620472;408,235037942586;85,3590083193632;48,9809068763351
51;3,1623;37,4619774711274;453,990436599571;455,533441450698;85,2828052295629;46,4058618828365
52;2,8184;42,4154146533795;506,177543326853;507,95154568977;85,2100601297576;43,8708128892368
53;2,5119;48,1312648226978;564,764239132934;566,811489347944;85,128815544876;41,2457658958645
54;2,2387;54,561955571474;629,424194698348;631,784634086211;85,0456710876087;38,5407139026941
55;1,9953;61,8319144843026;701,729634514259;704,448483286259;84,9644684957749;35,8056629095994
56;1,7783;70,1454493240454;782,378494962316;785,516704749409;84,8767494299098;32,9956129166941
57;1,5849;79,5161813925438;871,858869141242;875,4774187856;84,7888674073728;30,1205579239529
58;1,4125;90,1078330065905;971,478852418738;975,648800678796;84,7007914752505;27,0755019316409
59;1,2589;101,80356539786;1081,9284076402;1086,70743311463;84,6246063848427;24,0404449393037
60;1,122;115,054222908307;1205,01278234752;1210,49299040926;84,5459514782125;20,945388947118
61;1;129,964345096834;1337,2440041506;1343,54466156998;84,4489597372507;15,8302969600323
