Index;Frequency (Hz);Z' (Ω);-Z'' (Ω);Z (Ω);-Phase (°);Time (s)
1;1000;0,445648011846362;1,73750074904608;1,79374217863056;75,6144283833426;140,320598645725
2;891,25;0,455587371373779;1,94267852189878;1,99538459761573;76,8017825067634;139,040577648956
3;794,33;0,466939455666454;2,1732037777448;2,22280163641796;77,8736637679182;137,755553652201
4;707,95;0,481195160046866;2,43877483870059;2,48579393673965;78,8383304055953;136,440526655521
5;630,96;0,495622473082286;2,72699322350201;2,77166622753355;79,6991088986894;135,120502658854
6;562,34;0,511882782063856;3,04874266758548;3,09141647723655;80,4689569596775;133,760479662287
7;501,19;0,530469932291649;3,40991232408678;3,45092747055403;81,1575435448422;132,415452665683
8;446,68;0,551098587471197;3,8111819077328;3,85082032649442;81,7720356294606;131,105429668991
9;398,11;0,575069046554779;4,26383041193048;4,30243584379926;82,3187851509168;129,795403672298
10;354,81;0,602378019724397;4,76836430303411;4,80626231130772;82,8000766261759;128,455378675681
11;316,23;0,632125129577187;5,32896163301987;5,36632222901689;83,2351457860997;127,100354679102
12;281,84;0,666715004836109;5,95980716701218;5,9969834388335;83,616942840245;125,750330682511
13;251,19;0,706667784046679;6,66117853016435;6,69855796181028;83,9442842843839;124,415304685882
14;223,87;0,748712152259897;7,44618414819968;7,48373090482561;84,2582205670611;123,075281689265
15;199,53;0,79851498159971;8,32328726164404;8,36150327487139;84,5199605224823;121,745254692623
16;177,83;0,8552563947504;9,30494950909343;9,3441719198407;84,7484634505755;120,365229696107
17;158,49;0,918557870711819;10,4009534358314;10,4414357698633;84,9530301786183;118,980205699604
18;141,25;0,991016935826177;11,6196901746166;11,6618743914164;85,125170324898;117,575176703151
19;125,89;1,07478220524475;12,9826849382075;13,0270973356872;85,2675136326026;116,22515270656
20;112,2;1,16672042307693;14,5076751115954;14,554513859598;85,4021165845682;114,880127709956
21;100;1,27200062756267;16,214372224699;16,26418925854;85,5143925029204;113,515102713402
22;89,125;1,39184328802893;18,1163737380185;18,1697612850031;85,6067147794989;112,100076716975
23;79,433;1,52800504429521;20,2375172936275;20,295120241705;85,6821560249626;110,685052720547
24;70,795;1,68179581179953;22,6103343168436;22,6727954842808;85,7460743316504;109,210022724271
25;63,096;1,85726490508898;25,2679071697087;25,336072419866;85,7961528273788;107,794997727844
26;56,234;2,05753125991514;28,2360598536294;28,3109256461754;85,8322845507995;106,289971731644
27;50,119;2,28078305155746;31,5439493180244;31,6262977584536;85,8644295701582;97,1547987547077
28;44,668;2,53547008688135;35,2235472936165;35,3146838086809;85,8828222147467;95,509768758861
29;39,811;2,83096485444919;39,3634538077716;39,4651220406538;85,886449617494;93,9497407627997
30;35,481;3,16319260781969;43,9551338172451;44,0688050253929;85,8838553638058;92,5097157664354
31;31,623;3,53290779419646;49,1174568418962;49,2443499713198;85,8859290085612;90,9246847704372
32;28,184;3,96204098897812;54,8439049251911;54,9868318440129;85,868008556912;89,2746557746032
33;25,119;4,43866418952647;61,2564650669353;61,41706808603;85,85557173924;87,5996237788322
34;22,387;4,99388179945253;68,3533342733879;68,53551751987;85,8214052726468;85,7945887833895
35;19,953;5,61735597493743;76,3497839358434;76,556150603326;85,792104287236;84,0145577878836
36;17,783;6,33265442166328;85,2299099437656;85,464846931628;85,7506832407389;82,1695217925419
37;15,849;7,16456486161155;95,1251290276795;95,3945552020078;85,6927706470487;80,309489797238
38;14,125;8,07386806495335;106,189276883272;106,495773956164;85,6520071337043;78,4944558018206
39;12,589;9,10143466361493;118,533360036017;118,88226761954;85,6092312025443;75,6894028089026
40;11,22;10,2654614249357;132,233115737704;132,630979020619;85,5609432341179;73,5693638142552
41;10;11,6448564404962;147,678616056507;148,137018742396;85,4914025359664;71,3693218198098
42;8,9125;13,1761934947092;164,673135372043;165,199435798883;85,4252688260403;69,0292788257178
43;7,9433;14,8919046414207;183,664054791875;184,266800716901;85,364466988391;66,6042348318405
44;7,0795;16,8424435649979;204,924717497458;205,615679719843;85,3015094143547;64,1441878380515
45;6,3096;19,1372086867736;228,383552843732;229,183943516659;85,2101378015884;61,6941448442373
46;5,6234;21,5708476151516;254,763419514889;255,674991717523;85,1603031328719;59,1740978505998
47;5,0119;24,4264811597646;284,104591252218;285,152716544027;85,0859610959201;56,7840518566341
48;4,4668;27,6276709118228;316,817983403877;318,020318231573;85,0162088732535;54,3090068628829
49;3,9811;31,27750824797;353,199295220087;354,581478176974;84,939382060754;51,7439608693591
50;3,5481;35,4455922761065;393,775503118508;395,367597139723;84,8563987364485;49,1739138758478
51;3,1623;39,9980937685738;438,474919492951;440,295471847564;84,7878504821709;46,5838628823871
52;2,8184;45,2163529601162;489,156886640868;491,242280675433;84,7187396091251;43,9938148889263
53;2,5119;51,0289960730865;544,709408114333;547,094413907228;84,6480862297834;41,2087648959579
54;2,2387;57,572852488894;606,985907568115;609,71019782352;84,5816827445831;38,4887149028253
55;1,9953;64,9883213870382;675,970143249565;679,086972693147;84,5084151585988;35,6936619098822
56;1,7783;73,3134143339792;753,448292084392;757,006727556759;84,4423962657422;32,8286079171157
57;1,5849;82,7822387487006;838,838314238672;842,913172567035;84,3639144097057;29,9185559244629
58;1,4125;92,9867142004054;934,453177705935;939,06829908293;84,3172489769264;26,9384999319868
59;1,2589;104,997022342186;1040,83168884233;1046,11422856164;84,239603409953;23,8934439396749
60;1,122;117,877620659409;1158,78521998203;1164,76534954519;84,1915575130623;20,8083869474639
61;1;132,089598141173;1284,50468278212;1291,27841383115;84,1287348707387;15,7132949603277
