Index;Frequency (Hz);Z' (Ω);-Z'' (Ω);Z (Ω);-Phase (°);Time (s)
1;1000;0,477594997383327;1,76746031880225;1,83085033797581;74,8789225444829;140,457602645379
2;891,25;0,487882339057335;1,97552135356555;2,03487439296816;76,1275994076269;139,19757664856
3;794,33;0,499900318180552;2,20944468862485;2,26529162807122;77,2511341142212;137,897552651842
4;707,95;0,514988181794434;2,48021838900969;2,53311983225622;78,2698856076662;136,652531654986
5;630,96;0,530014598646927;2,7726762244096;2,82287954404454;79,1781023128848;135,352505658268
6;562,34;0,547408329279378;3,10142721101121;3,14936606703083;79,9902707941633;134,007483661664
7;501,19;0,566780082357789;3,4677967259924;3,51380901509475;80,71759466606;132,727461664895
8;446,68;0,5881741029733;3,87400809221928;3,91840368951298;81,3669571785011;131,417435668203
9;398,11;0,613270609517303;4,33317317024825;4,37635585434468;81,9444742776835;130,10740967151
10;354,81;0,641460271081391;4,84481153883394;4,88709219538514;82,4578210699499;128,79238467483
11;316,23;0,672597950474436;5,41586632398172;5,45747157960732;82,9206680354797;127,467360678176
12;281,84;0,708317561608501;6,05648295547197;6,09776184825265;83,3294487946019;126,027334681812
13;251,19;0,747954406215578;6,7663222380509;6,80753644301075;83,6920904319056;124,682310685207
14;223,87;0,794090891696958;7,56491831490122;7,60648206830227;84,0075965765547;123,332284688616
15;199,53;0,845397664415382;8,46082127099763;8,50295206329924;84,2939961154053;121,982259692024
16;177,83;0,904310874890855;9,45252573283427;9,49568432964891;84,5352187398801;120,65723469537
17;158,49;0,970223705700943;10,5651599823719;10,6096154262168;84,7531089505707;119,34221169869
18;141,25;1,04635796713805;11,8056421259179;11,8519218273089;84,9349943189738;117,967185702161
19;125,89;1,13057125704645;13,1875410862733;13,2359144477972;85,0999992613758;116,61715870557
20;112,2;1,23003275407031;14,7371661011189;14,7884091527133;85,2288850626039;115,242133709042
21;100;1,33958427149625;16,4617739856546;16,5161886879272;85,3477810107195;113,827107712614
22;89,125;1,46492551762455;18,3952372017501;18,4534755122399;85,4467949227297;112,442081716111
23;79,433;1,60524698414458;20,544351214137;20,6069693232633;85,5322323668533;111,027055719684
24;70,795;1,76627635903191;22,9571432555923;23,0249898726201;85,6004454619321;109,597031723294
25;63,096;1,95029105546267;25,655024842886;25,7290484645297;85,6527450456977;108,202003726816
26;56,234;2,155727012642;28,6512321262154;28,73221643562;85,697156326281;106,626975730793
27;50,119;2,39038410927413;31,9899071262066;32,0790912298525;85,726625093821;97,5768067536422
28;44,668;2,65642492836183;35,7498737496023;35,8484318556967;85,750397838297;95,8667747579597
29;39,811;2,96167865115777;39,9165695633457;40,0262921857389;85,7566163517656;94,3317477618352
30;35,481;3,30131476774263;44,591332253999;44,7133715054261;85,7658375404128;92,8867227654836
31;31,623;3,68527041163485;49,7795993669548;49,9158264595649;85,7660174740625;91,3516927693591
32;28,184;4,11537554296715;55,5798650827784;55,7320169963325;85,7652984010179;89,7016607735251
33;25,119;4,63016936334011;62,0576741400509;62,2301646149675;85,7330251741564;88,0066297778046
34;22,387;5,18054234425887;69,273738934048;69,4671787600684;85,723174052335;86,1015947826144
35;19,953;5,82475656681386;77,3341706236761;77,5532187282675;85,6926541796604;84,3665647869949
36;17,783;6,53825815194186;86,3254416827655;86,572690274624;85,6687076150255;82,4515257918299
37;15,849;7,34631178043311;96,3438204122383;96,6234962542805;85,6395777795311;80,6014927965008
38;14,125;8,27683511283812;107,536647771082;107,854701396494;85,5987600405858;78,7714618011212
39;12,589;9,31618108199334;120,022459227513;120,383478721012;85,5615829674294;75,9114078083421
40;11,22;10,4574723849859;133,970464935858;134,377990027432;85,5366540080136;73,78136881372
41;10;11,7914602485388;149,373122024745;149,83780603777;85,4864516929869;71,521324819426
42;8,9125;13,345035176855;166,66176173858;167,195193679958;85,421947389687;69,1112818255108
43;7,9433;15,0387211118253;185,946817039959;186,553965114578;85,3761838725941;66,6262348317849
44;7,0795;16,9399545754532;207,395831379842;208,086503490145;85,330484395573;64,1761898379707
45;6,3096;19,1141440510642;231,363117194449;232,151335341276;85,2772146482646;61,7611428440681
46;5,6234;21,5512438306466;257,94932468686;258,848044645995;85,2241231988016;59,3210978502286
47;5,0119;24,3194426745483;287,496912436196;288,523673122928;85,1648450464874;56,8010538565911
48;4,4668;27,3619061461312;320,666898174952;321,832151117775;85,1228721047508;54,2710068629789
49;3,9811;30,9245403872285;357,553369876271;358,888199176343;85,0568293212945;51,745956869354
50;3,5481;34,9421342861451;398,716751433115;400,244925791505;84,9915949427151;49,2209118757291
51;3,1623;39,2901636704252;444,353437480976;446,08709279961;84,9469926253386;46,6308648822684
52;2,8184;44,2340017201989;495,285985989779;497,257332601592;84,8964531032425;43,9708168889844
53;2,5119;49,6828510063562;552,132468305263;554,363281829688;84,8581692086203;41,3407678956246
54;2,2387;56,5005422724218;614,488639229927;617,080707055184;84,7465818980689;38,6007139025426
55;1,9953;63,1883409452006;685,245403770713;688,152621022615;84,7314997611004;35,8056639095994
56;1,7783;71,3884449501276;763,704975240394;767,03428820316;84,6597109422481;33,0156109166436
57;1,5849;80,0785019940157;850,504766457253;854,266307569315;84,6212249080759;30,1005589240034
58;1,4125;89,360204392284;947,85377898324;952,056738047602;84,6142809508414;27,1305039315021
59;1,2589;101,082368914294;1055,89631615201;1060,72365664612;84,5316624797558;24,1154459391144
60;1,122;112,937384934084;1175,31424784016;1180,72792551537;84,511230566893;20,9803909470296
61;1;126,207269524388;1303,1383185526;1309,23556022623;84,4682298215302;15,9602959597041
