Index;Frequency (Hz);Z' (Ω);-Z'' (Ω);Z (Ω);-Phase (°);Time (s)
1;1000;0,743109881651398;1,95043119983243;2,08719768145898;69,1432724120719;137,608547652572
2;891,25;0,755928265994032;2,17802846159537;2,30547945617571;70,8596479132265;136,328521655804
3;794,33;0,772905587345347;2,44223334837334;2,56161799940126;72,4387271191705;135,043500659048
4;707,95;0,788447371562156;2,72749961151279;2,83917301137597;73,8768290204264;133,76347666228
5;630,96;0,805928897837319;3,04718180016487;3,1519578537197;75,1854351257781;132,473451665537
6;562,34;0,825617268783362;3,40504326705441;3,50370711176404;76,370585745159;131,163425668844
7;501,19;0,846851409496254;3,80362825296851;3,89676085955324;77,4482171464581;129,893402672051
8;446,68;0,870941451050228;4,25299874728098;4,34125988113255;78,4268110974804;128,603380675308
9;398,11;0,898246075316397;4,75230364383788;4,83644869041905;79,2966360781549;127,333356678514
10;354,81;0,928493023986199;5,31161122646596;5,39215292037515;80,08462878146;126,028333681809
11;316,23;0,961882153766648;5,93533777935491;6,0127740546916;80,7946646772834;124,698308685167
12;281,84;1,00016495199045;6,63645007285325;6,71139326076665;81,4295755816545;123,373283688512
13;251,19;1,04420855917827;7,41567906859081;7,48883619552445;81,9848257994823;122,088260691757
14;223,87;1,09054707513649;8,28870041596756;8,36013441929911;82,5046275194223;120,798235695014
15;199,53;1,14339064786357;9,26126084842945;9,33157514443699;82,9619062171182;119,488209698321
16;177,83;1,20370566871177;10,3513001270602;10,421051849855;83,3671242899515;118,173186701641
17;158,49;1,27158850597856;11,567809889099;11,6374895471005;83,7269620166979;116,853161704974
18;141,25;1,34865091046647;12,9243965539945;12,9945713882069;84,0427889545151;115,528137708319
19;125,89;1,43800699387106;14,4453551543056;14,5167541016732;84,3150462285201;114,223112711614
20;112,2;1,53604939257625;16,1423301330078;16,2152480665405;84,5642948701131;112,89809271496
21;100;1,64667223350036;18,0363600132688;18,1113724486253;84,7835074632954;111,533065718406
22;89,125;1,77146941832215;20,1594795094331;20,2371618067184;84,9781599065369;110,143039721916
23;79,433;1,91179673758675;22,522064055388;22,6030603255587;85,1480502771601;108,738010725463
24;70,795;2,07177385761025;25,1731892636885;25,2582997175692;85,2951145644911;107,297984729099
25;63,096;2,25155559079865;28,1317253728192;28,221684482507;85,4240194628176;105,927960732558
26;56,234;2,45521347670178;31,4275647161893;31,5233230673171;85,5329587519773;104,402931736408
27;50,119;2,68497843406787;35,1087660153756;35,2112845592688;85,6267597338255;95,3127617593584
28;44,668;2,94219943942107;39,2399422923374;39,3500903257832;85,7120027801508;93,6877347634612
29;39,811;3,23687552832475;43,8415842864956;43,9609130471123;85,7774467936161;92,1727047672863
30;35,481;3,56658092026169;48,977452393439;49,1071414604064;85,8350229656558;90,6726767710735
31;31,623;3,94545604105641;54,7423226548655;54,8843193728529;85,8776361558365;89,1426507749364
32;28,184;4,37501320244508;61,1532343738791;61,3095328224588;85,9079279949567;87,5826187788751
33;25,119;4,84430411087126;68,3092408867869;68,4807978403266;85,9435316243057;85,9725917829401
34;22,387;5,39065726960652;76,3084722859558;76,4986413501236;85,9591687590527;84,1875587874468
35;19,953;6,01240601507008;85,2203587552659;85,4321869816422;85,9643958522354;82,4525237918274
36;17,783;6,70784352252875;95,2435840573384;95,4795028726585;85,9714077784166;80,6624907963468
37;15,849;7,49042497078334;106,365077204213;106,628495792172;85,9717756896491;78,9574618006516
38;14,125;8,39020164732886;118,814375985693;119,110249032367;85,960703746844;77,0424258054866
39;12,589;9,40435857314424;132,619462536654;132,952487015788;85,9438111112287;75,0723898104604
40;11,22;10,5880496592313;148,121571928692;148,499518067276;85,9113285126918;73,0023498156868
41;10;11,8787343279813;165,359524325519;165,785634523613;85,8911696432032;70,837311821153
42;8,9125;13,3563189677423;184,611282535665;185,093805665752;85,8619555794811;68,5322678269727
43;7,9433;15,04193361544;206,125872705442;206,673982797718;85,8262670987747;66,1322218330322
44;7,0795;17,000044613516;230,061858124139;230,689098312844;85,7739027636614;63,7171798391296
45;6,3096;19,1501641634915;256,908184688138;257,620931112445;85,7370056187914;61,302134845227
46;5,6234;21,6316428365214;286,765032116514;287,579748272705;85,6861580614182;58,8470868514254
47;5,0119;24,4042598092005;319,858787566972;320,788422298325;85,6369579913088;56,462044857447
48;4,4668;27,5795290834126;357,158358282014;358,221612015756;85,584420831645;54,0019968636581
49;3,9811;31,2468036565331;398,433208017207;399,656582567625;85,5158027115844;51,4869508700079
50;3,5481;35,2814008319343;444,500047248995;445,898048043521;85,4617638864952;48,9219048764841
51;3,1623;40,0033413383754;495,948893443383;497,559616755571;85,388494090028;46,3418578829981
52;2,8184;45,1767295550896;553,298227936891;555,139501325025;85,3321615814883;43,7268088896004
53;2,5119;51,2430127386386;616,867444000143;618,992156510728;85,2513577671311;41,061758896329
54;2,2387;57,8701422988516;688,28734510819;690,715877047697;85,1939625611245;38,361707903146
55;1,9953;65,282550618603;767,509720740892;770,281106380673;85,1382593624648;35,5866569101523
56;1,7783;74,0850313706011;855,593547085759;858,795033572024;85,0511565756447;32,7616069172849
57;1,5849;83,4376719940825;953,81300229376;957,455528185215;85,0006052508003;29,8665519245942
58;1,4125;94,7374034433105;1062,9091113777;1067,12274582679;84,906669268553;26,9364969319919
59;1,2589;107,100172378524;1184,93529671764;1189,76556696302;84,8353643654851;23,9264419395915
60;1,122;121,016862576242;1320,91359356347;1326,44555210101;84,765400902188;20,8663859473174
61;1;135,742321242627;1465,45233312142;1471,72569401616;84,7078917469879;15,7762919601687
