Index;Frequency (Hz);Z' (Ω);-Z'' (Ω);Z (Ω);-Phase (°);Time (s)
1;1000;0,658190870524359;1,67353147490913;1,79831110199352;68,5305542534801;139,386579648083
2;891,25;0,668154882303283;1,87064063733638;1,98638549652377;70,3443032567456;138,091556651352
3;794,33;0,679512824452699;2,09130090187461;2,19892636092646;71,9998024787325;136,751530654736
4;707,95;0,69503786746217;2,34717767969163;2,4479217097875;73,5051131091255;135,431505658068
5;630,96;0,709547983461986;2,62383569402459;2,71808242885908;74,8677878018717;134,091482661452
6;562,34;0,726320437920427;2,93326587714795;3,02185209508696;76,0924442419415;132,771458664784
7;501,19;0,745055343986535;3,27942894028413;3,36299890573518;77,200209848789;131,496434668003
8;446,68;0,766896653946095;3,66756577443319;3,74688793368943;78,1894885117006;130,181410671324
9;398,11;0,790675432235659;4,09929418195406;4,17485094696127;79,0828068051356;128,891387674581
10;354,81;0,818502287622807;4,58316538457381;4,65567942809633;79,8743603863313;127,566361677926
11;316,23;0,848622455217315;5,12354344904608;5,19334743164387;80,5953704606613;126,221335681322
12;281,84;0,8829317817532;5,72299598155845;5,79070388952535;81,2296742289537;124,836309684819
13;251,19;0,921802545220365;6,39699115694377;6,46306551060652;81,8001576109009;123,636289687848
14;223,87;0,967142167156966;7,15264291825949;7,21773265559349;82,2994737046297;122,321264691168
15;199,53;1,01647713623288;7,99145805268937;8,05584431182592;82,751162280168;120,996240694514
16;177,83;1,07399379989256;8,9346463058539;8,99896479006982;83,1456186338421;119,646213697922
17;158,49;1,1380768172291;9,98236746081283;10,04703334147;83,4958654014216;118,286188701356
18;141,25;1,21091393065623;11,1508637129928;11,2164198429444;83,802323442422;116,901162704853
19;125,89;1,29410972548355;12,4602262857863;12,5272486633974;84,0705622487412;115,656139707996
20;112,2;1,38884046619698;13,9213285495956;13,9904348190588;84,3028234432152;114,281114711468
21;100;1,49463832101115;15,5494116360378;15,6210801783226;84,5094915040446;112,876087715015
22;89,125;1,6161485701488;17,3636080031914;17,43865875259;84,6824144418395;111,466066718575
23;79,433;1,75191035729446;19,4011126241108;19,4800503324151;84,8402148988544;110,056035722135
24;70,795;1,90536727260311;21,6664483415437;21,7500668546165;84,9742857929888;108,606008725796
25;63,096;2,07782314062531;24,1980318453683;24,2870766909724;85,0921963468383;107,195984729356
26;56,234;2,27898973080598;27,0397688340338;27,1356387946019;85,1823324690165;105,620953733333
27;50,119;2,50198228525935;30,1954765371198;30,2989557354623;85,2633204112006;96,5957867561191
28;44,668;2,75316869598008;33,7064863404451;33,8187397649164;85,3304081627171;94,8857567604365
29;39,811;3,04120252746147;37,6448323373147;37,7674769413787;85,3812924675802;93,3657277642742
30;35,481;3,36467730248175;42,0521668601958;42,1865593641812;85,4253964739558;91,8557007680866
31;31,623;3,73509002661974;46,9483857505624;47,0967283586723;85,4512792631111;90,3156717719748
32;28,184;4,12911435257635;52,3949698960495;52,5574205583244;85,4939782926886;88,7156447760145
33;25,119;4,60562131822804;58,474369666009;58,6554656921585;85,4965053734803;87,0406097802436
34;22,387;5,1329322772273;65,2810036690508;65,4824895204911;85,504181834438;85,2705767847125
35;19,953;5,73803699457499;72,8676730925464;73,0932476393909;85,497478437018;83,5055457891688
36;17,783;6,41728438484686;81,3439235479729;81,5966631490189;85,4892345855543;81,6805107937765
37;15,849;7,13927453576172;90,7763243528213;91,0566323993238;85,503122117086;79,9404777981697
38;14,125;8,02153759281937;101,304874919282;101,621959968131;85,4726432349952;78,1004478028153
39;12,589;8,9482698118229;113,081002192955;113,434494707687;85,475526833444;75,2803948099353
40;11,22;10,065139916516;126,189462270433;126,590234337567;85,439621442842;73,1503548153131
41;10;11,297161832537;140,71585120207;141,168610693007;85,4099387264791;70,9353138209055
42;8,9125;12,6670456380359;157,024317321326;157,534409813935;85,3879751691061;68,5902698268262
43;7,9433;14,2370960282879;175,114226036138;175,692023335023;85,3519749997953;66,1652228329489
44;7,0795;16,0358288195217;195,391914945907;196,048841445589;85,3082460757245;63,7551798390336
45;6,3096;17,9467465555908;217,905614830196;218,643414459381;85,2917355619637;61,3701368450553
46;5,6234;20,1155964975208;243,036836695031;243,867876550353;85,268545526495;58,9200918512411
47;5,0119;22,6274945968728;270,83734573646;271,780925300695;85,2242329247943;56,5350468572627
48;4,4668;25,4244595471247;302,169455532868;303,237172853681;85,190476305646;54,0999998634106
49;3,9811;28,4823355720984;336,789411141205;337,991643234683;85,1659891230198;51,564954869811
50;3,5481;32,0627011174222;375,568316570621;376,934446840077;85,1204246473335;48,984907876325
51;3,1623;35,9702216072589;418,696686404514;420,238946372888;85,0897773704002;46,3848578828895
52;2,8184;40,4041264749592;466,740303633217;468,485863684094;85,0524325790931;43,8548128892772
53;2,5119;45,2826701658482;520,457295829203;522,423503490411;85,0274715925046;41,2347618958922
54;2,2387;50,8885363444349;580,011537398066;582,239664267342;84,9858734728485;38,5347139027092
55;1,9953;56,8522544277744;646,241826044285;648,737756387412;84,9724243695814;35,7446599097534
56;1,7783;63,8029863655706;720,603575079192;723,42265204103;84,9401670637835;32,9446079168229
57;1,5849;71,7742840129154;803,469173587424;806,668618920325;84,8952903638467;30,0895559240312
58;1,4125;79,9632382716911;894,86290715334;898,428484674113;84,8937208699944;27,1145019315425
59;1,2589;89,3335872409907;996,909867015655;1000,90447734163;84,8793738547766;24,129445939079
60;1,122;99,3035434643661;1111,28560277708;1115,71362126856;84,8936601581798;21,044390946868
61;1;111,061686927558;1232,87989813812;1237,87218303679;84,8525104363606;15,9092959598329
