%OpenBCI Raw EEG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
114.0, 36050.54748660892, 41243.75179335497, -33992.55531937544, -22071.364172859692, -21372.447475486693, -26610.802306032456, -9041.258280427252, -29293.27986160277, 0.17200000000000001, 0.882, 0.514, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518444016056647E9, 0.0, 2022-05-06 15:40:01.605
115.0, 36026.675823530655, 41256.58169467231, -33989.82840655189, -22034.573201486255, -21355.102521789377, -26588.137637154778, -9014.682056269892, -29269.788178180243, 0.17200000000000001, 0.882, 0.514, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518444016056705E9, 0.0, 2022-05-06 15:40:01.605
116.0, 36030.34150962133, 41288.79055843241, -33974.58451683337, -21981.666622360543, -21326.17936446421, -26565.249450832544, -8997.78413746168, -29248.106986058592, 0.17200000000000001, 0.882, 0.514, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651844401605676E9, 0.0, 2022-05-06 15:40:01.605
117.0, 36051.44155638714, 41304.70500048459, -33999.95374679015, -21973.083552489705, -21342.496137916583, -26584.27078536401, -9008.043588166665, -29267.910631645995, 0.17200000000000001, 0.882, 0.514, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518444016056812E9, 0.0, 2022-05-06 15:40:01.605
118.0, 36069.43471067366, 41298.02182889245, -34029.54745644897, -21969.663735588045, -21359.08113230242, -26607.8295240199, -9035.960916991344, -29311.273015889292, 0.16, 0.87, 0.544, 192.0, 5.0, 0.0, 27.0, 48.0, 17.0, 0.0, 0.0, 0.0, 0.0, 1.651844401605687E9, 0.0, 2022-05-06 15:40:01.605
119.0, 36069.14413799574, 41309.62238426476, -34035.873000129825, -21951.67058130152, -21360.735161392113, -26614.132715956297, -9045.438056640394, -29317.285635147768, 0.16, 0.87, 0.544, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518444016056924E9, 0.0, 2022-05-06 15:40:01.605
120.0, 36043.305521405404, 41313.33277384434, -34035.42596524071, -21919.796993708253, -21355.12487353383, -26623.87807653881, -9029.523614588215, -29326.919237008005, 0.16, 0.87, 0.544, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651844401605698E9, 0.0, 2022-05-06 15:40:01.605
121.0, 36024.08302117384, 41295.27256432445, -34033.906046617754, -21879.407391477514, -21336.125890746822, -26611.249340921564, -9049.371963664527, -29341.961961026427, 0.16, 0.87, 0.544, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518444016057036E9, 0.0, 2022-05-06 15:40:01.605
122.0, 36030.095640432315, 41287.11417759826, -34055.095500361385, -21865.594013404134, -21347.726446119126, -26616.74787005757, -9067.990966795798, -29345.80646107274, 0.16, 0.87, 0.544, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518444016057093E9, 0.0, 2022-05-06 15:40:01.605
123.0, 36038.142268436226, 41287.494157254005, -34089.45013158919, -21861.503644168813, -21368.222995784643, -26633.534030143506, -9049.148446219975, -29336.798708057253, 0.16, 0.87, 0.544, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518444016057148E9, 0.0, 2022-05-06 15:40:01.605
