Index;Frequency (Hz);Z' (Ω);-Z'' (Ω);Z (Ω);-Phase (°);Time (s)
1;1000;27,8720250792876;1,74586102227341;27,9266505820073;3,58423721454844;135,190501658677
2;891,25;27,9015600704263;1,93456029036755;27,9685462239401;3,96626677568039;133,975478661744
3;794,33;27,9216833514173;2,14358165759486;28,0038451556138;4,39005559777577;132,74545866485
4;707,95;27,9421432220922;2,37956860378006;28,0432828781512;4,86759629677361;131,505434667981
5;630,96;27,9641348710018;2,64091190783613;28,0885609241294;5,3949695464893;130,265411671111
6;562,34;27,9988863492044;2,93315417466595;28,152105253569;5,98047303497791;128,980386674356
7;501,19;28,0383994062224;3,26509604574105;28,2278708628682;6,642226619748;127,775364677398
8;446,68;28,0655295672791;3,63017031694513;28,2993301408682;7,37007306480239;126,535342680529
9;398,11;28,100594916614;4,04047028919676;28,3895902546253;8,18224706193046;125,300320683647
10;354,81;28,1432809864334;4,49966018773641;28,5007229116464;9,08379609492252;124,065297686765
11;316,23;28,1658583426735;5,01076575970626;28,6080993719995;10,0875035618427;122,770273690035
12;281,84;28,2119564937709;5,58177369203551;28,7588366724999;11,1915101054076;121,505249693229
13;251,19;28,2809870315121;6,23063141262644;28,9591953492593;12,4244502580281;120,265226696359
14;223,87;28,3122417554699;6,93433217159394;29,1490650945477;13,7621634467202;119,035204699465
15;199,53;28,376500865591;7,72975513155963;29,4104558918892;15,2376571149416;117,785179702621
16;177,83;28,4339715558529;8,61742322376319;29,7111211746797;16,8603702004489;116,495157705878
17;158,49;28,5092124198368;9,60746342725441;30,0845233684266;18,6235616984916;115,21513170911
18;141,25;28,5865604643503;10,7155971839835;30,528928284356;20,5483782478122;113,910109712405
19;125,89;28,6791001122284;11,9549878389716;31,0710881283095;22,6289933558751;112,640083715611
20;112,2;28,7791213861316;13,3336418379283;31,7178787503176;24,8587400076503;111,36506171883
21;100;28,8740113536771;14,8752840699397;32,4804958061554;27,2565725070734;110,0700387221
22;89,125;29,0131758988327;16,6064868746632;33,4296243181847;29,7858475659935;108,75501372542
23;79,433;29,1330494298984;18,5205887537459;34,5216856029696;32,4451137094374;107,389988728866
24;70,795;29,283684380628;20,6730841953388;35,8456494020098;35,2205287160126;106,014963732338
25;63,096;29,4483416293002;23,074079056912;37,411468148692;38,0802706570284;104,679938735709
26;56,234;29,6414902907314;25,7552614297394;39,2676894911038;40,9871236743147;103,204908739433
27;50,119;29,8510599096684;28,7511683613671;41,4453309779797;43,9247551293536;94,1697427622443
28;44,668;30,1002901512319;32,1119951488601;44,0137217198087;46,8520788443594;92,6447137660946
29;39,811;30,3298543688147;35,8232245932355;46,9382944544313;49,7469663867839;91,1496887698692
30;35,481;30,6226966832441;40,0016722634438;50,377408984841;52,5646646260783;89,804662773265
31;31,623;30,9423405085102;44,67107473481;54,3408994598688;55,2907924143631;88,3196337770144
32;28,184;31,3065721035342;49,8816608483597;58,8921178585434;57,8869245074759;86,8046077808394
33;25,119;31,6993608050892;55,6688623105393;64,0614681879912;60,3416396565773;85,2245767848286
34;22,387;32,1653638981052;62,1753132759554;70,0027157734664;62,6459665037002;83,5095467891587
35;19,953;32,6619035408929;69,3987792461826;76,7006551717453;64,7964062736311;81,8345137933877
36;17,783;33,2162644383229;77,483487426588;84,3030903764673;66,7957525981916;80,0944817977809
37;15,849;33,8502542734505;86,5538383140847;92,9376492132116;68,6400785248152;78,2794488023634
38;14,125;34,5661704286125;96,6220256513536;102,61888704849;70,3155191624246;76,5144178068197
39;12,589;35,386440876044;107,899805553768;113,554252392478;71,8427606522294;73,7643648137629
40;11,22;36,2770085669824;120,413289564619;125,759220951554;73,2339794187359;71,7493268188504
41;10;37,2693633650375;134,376551129911;139,449141048644;74,4986349989251;69,6342898241903
42;8,9125;38,4054361804467;149,995776980645;154,834462056216;75,6383271112636;67,3742468298964
43;7,9433;39,6888233363625;167,470406995996;172,109093069569;76,6674415889861;65,0442048357792
44;7,0795;41,1317257346554;186,954053209964;191,425277519833;77,5920453477806;62,6891608417251
45;6,3096;42,710396740753;208,626030243075;212,953042910255;78,4301450099388;60,294117847772
46;5,6234;44,5214979872435;232,899184182065;237,1164139736;79,1777829160802;57,9340728537305
47;5,0119;46,5072579343193;259,780901333878;263,911048913097;79,8501495072281;55,5090298598532
48;4,4668;48,8368562825917;289,941948535714;294,026141783776;80,4390333980184;53,1239838658748
49;3,9811;51,3042599358949;323,520272829538;327,562961916131;80,9889980797708;50,6539388721111
50;3,5481;54,1552485232318;360,981099029849;365,020745710995;81,4679795685983;48,17889087836
51;3,1623;57,3382279978435;403,065788665137;407,123694203839;81,903696209268;45,6488428847478
52;2,8184;60,8097769052456;449,70392012828;453,796699796294;82,2990714347309;43,1437968910724
53;2,5119;64,7223440170193;501,754808243827;505,911918628981;82,6498908654163;40,5787488975485
54;2,2387;69,1736247081799;560,223919394804;564,478370017261;82,9610339449785;37,9837029041004
55;1,9953;74,1366302280837;624,895718109865;629,278077207223;83,2341452240705;35,27865291093
56;1,7783;79,4778403546026;697,18853458196;701,70405432773;83,4964920023105;32,5586039177974
57;1,5849;85,4382190595162;777,775457174914;782,454056836379;83,7312234676324;29,7235489249553
58;1,4125;92,4371855322987;868,346819693784;873,253017482013;83,9236378230659;26,8384949322393
59;1,2589;99,9648058009462;968,608978407215;973,753724229021;84,1076786408533;23,908440939637
60;1,122;107,953133938324;1080,72772158922;1086,10602030305;84,2956868628866;20,863387947325
61;1;117,232231860972;1200,70389416034;1206,41337759447;84,4235296894672;15,8432929599995
