Index;Frequency (Hz);Z' (Ω);-Z'' (Ω);Z (Ω);-Phase (°);Time (s)
1;1000;21,195288110446;2,28609338335973;21,3182189932052;6,15604218577794;137,327544653281
2;891,25;21,2379407235186;2,52495133160923;21,3875081625393;6,7799967054056;136,177520656185
3;794,33;21,2794659914668;2,78645714593171;21,4611280297217;7,46019660828478;134,94749965929
4;707,95;21,3329375722338;3,07936744164462;21,5540420641115;8,21379774866294;133,697476662446
5;630,96;21,3939986618844;3,40539044625613;21,663329911077;9,04418371440755;132,447452665602
6;562,34;21,451836390478;3,76792084160829;21,7802321381675;9,96213299600198;131,132429668922
7;501,19;21,5196355131143;4,16662951068014;21,9192954744573;10,9580116039594;129,952404671902
8;446,68;21,589817171107;4,61178658649926;22,076883407792;12,0576998977561;128,767384674894
9;398,11;21,6528229183162;5,10415825180644;22,2462844491264;13,2640270534587;127,462361678188
10;354,81;21,7265042928887;5,64450211593207;22,4477480591188;14,5633741537869;126,18233768142
11;316,23;21,8312063454052;6,26370262158188;22,7120131434286;16,0089844068005;124,922311684601
12;281,84;21,9150103217091;6,93854550645555;22,9871940685629;17,568388877482;123,622290687884
13;251,19;22,0155013143871;7,69689221852537;23,3221878893765;19,2702594807111;122,427267690901
14;223,87;22,1292743909002;8,53041113451806;23,7165068927037;21,080695036444;121,162242694095
15;199,53;22,2370480485166;9,45734824528054;24,1645968669984;23,0399004451236;119,897220697289
16;177,83;22,3628036854964;10,4939085120029;24,7025728322849;25,1386595247918;118,557195700672
17;158,49;22,4933485700406;11,6439699065684;25,3284970947433;27,3689219373392;117,222170704042
18;141,25;22,6339098643352;12,9305300180878;26,0670765966481;29,7389027037375;115,877146707438
19;125,89;22,793763706259;14,3634882959618;26,9418904296822;32,2170763394136;114,507120710897
20;112,2;22,9571924860745;15,9593014956602;27,9594705077199;34,8061202185818;113,242097714091
21;100;23,1284977512955;17,7342223152812;29,1449832622957;37,4798833983512;111,902070717474
22;89,125;23,3243558682715;19,7187294058829;30,5426564995941;40,2116352534255;110,532047720933
23;79,433;23,5498304746259;21,9456271824494;32,1901392947387;42,9805453468993;109,14702272443
24;70,795;23,7804576533665;24,416759533343;34,0835489981993;45,7563775766591;107,741995727978
25;63,096;24,0456790722892;27,1827251575124;36,2918066378127;48,5042148792499;106,446969731247
26;56,234;24,332385250539;30,2649840802208;38,8334164522859;51,2014795152075;104,8419427353
27;50,119;24,63989700371;33,6957753565684;41,7436198865618;53,8240156431574;95,8867747579092
28;44,668;24,9942986798867;37,5441017075266;45,10293271534;56,3470351294976;94,221744762113
29;39,811;25,3823183590926;41,8279910540032;48,9269140749353;58,7495291577887;92,7417167658497
30;35,481;25,7888600362702;46,5763649528389;53,2393000911017;61,0271465395368;91,3266917694223
31;31,623;26,2885461321907;51,9391885392703;58,2131167681493;63,154163983785;89,8216637732221
32;28,184;26,8278386290954;57,8882973099812;63,80272635991;65,1350368475727;88,2466347771987
33;25,119;27,4330365168231;64,5331467838806;70,1220259716106;66,9696583060486;86,601602781352
34;22,387;28,0776115127104;71,909713916639;77,1968861019119;68,6715199719043;84,846572785783
35;19,953;28,8109883098123;80,1279861386639;85,1502625364482;70,2233371374349;83,091538790214
36;17,783;29,6668131278045;89,3411573859369;94,1379955396269;71,6306283758963;81,3265047946703
37;15,849;30,5871262889178;99,5573504437635;104,150075957709;72,9214076762989;79,5964757990382
38;14,125;31,6308295648358;111,005545408917;115,424176369125;74,095193445682;76,9414258057416
39;12,589;32,7663918789164;123,684839689508;127,951459568783;75,162140699441;74,9813898106902
40;11,22;34,0664499099776;137,878210307161;142,02437779119;76,1215218321627;72,851347816068
41;10;35,4890020581124;153,685257145027;157,729602582438;76,9971809364196;70,7213108214459
42;8,9125;37,0965593934144;171,217474356164;175,190120280034;77,7750563346925;68,4562698271645
43;7,9433;38,892975070897;190,775943317537;194,700087464186;78,4771695830205;65,9812208334134
44;7,0795;40,8967361096359;212,566480904996;216,464897451655;79,1096469785952;63,6811808392205
45;6,3096;43,1351433629086;237,000035086383;240,893456166591;79,6848037407633;61,3461368451159
46;5,6234;45,6994523629834;264,10572795172;268,03036298745;80,1830488615926;58,9760908510997
47;5,0119;48,3724143369028;294,258088735762;298,207500333584;80,6647699214746;56,6310508570203
48;4,4668;51,4396603993439;328,1035882959;332,111432074605;81,0897718059872;54,2310038630799
49;3,9811;54,9320302673521;365,594488614303;369,698333854032;81,4550026495035;51,7909608692404
50;3,5481;58,724376347454;407,383229701145;411,594033264736;81,797305525037;49,3059118755145
51;3,1623;62,9723502900348;453,85698283819;458,204842589028;82,1006825012312;46,7658648819275
52;2,8184;67,6650338240641;506,158629058352;510,661448097114;82,3856474981249;44,2758188882143
53;2,5119;72,9745918713162;563,993182348232;568,694646356084;82,6275086862077;41,6607728948167
54;2,2387;78,7386866852914;628,276323863227;633,191061140328;82,8566536505197;39,1057249012675
55;1,9953;85,17601944741;699,86518205829;705,029238646447;83,0610300740108;36,4006759080971
56;1,7783;92,1807614813867;780,562135605016;785,986348690327;83,2648297618978;33,6556239150277
57;1,5849;99,8620463912403;870,063004062813;875,775119164876;83,4524904797282;30,8805709220341
58;1,4125;108,796634072399;969,911803386177;975,994679254611;83,5997903294113;27,9555189294191
59;1,2589;118,665416317092;1080,76176776256;1087,25686003214;83,7341405067835;24,9704629369556
60;1,122;129,556209624382;1203,92446279693;1210,87527168289;83,8579468965405;21,9504069445806
61;1;140,831051921837;1337,53849164937;1344,93219227925;83,9894041516914;16,5503099582145
