%OpenBCI Raw EEG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
20.0, 60799.76240393668, 28042.520945372697, -42446.63327296177, -8173.295339738767, 11483.74515578093, -21331.186155222196, 27585.137198583747, 22203.86531399075, -0.014, 0.92, 0.098, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6527978244278069E9, 0.0, 2022-05-17 16:30:24.427
21.0, 60777.83534262602, 28047.818308808604, -42449.941331141155, -8170.881351337594, 11453.88322518864, -21340.93151580471, 27591.909777153705, 22226.418224146157, -0.014, 0.92, 0.098, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6527978244278116E9, 0.0, 2022-05-17 16:30:24.427
22.0, 60812.3017325761, 28121.199085855376, -42389.77043506747, -8096.382987068056, 11498.832583288264, -21287.577901789893, 27663.457711155144, 22301.87771342727, -0.014, 0.92, 0.098, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6527978244278228E9, 0.0, 2022-05-17 16:30:24.427
23.0, 60818.828441957055, 28126.51880103574, -42406.98127829806, -8100.272190603279, 11542.530243698387, -21293.63522453728, 27683.395467209277, 22313.478268799576, -0.014, 0.92, 0.098, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6527978244278276E9, 0.0, 2022-05-17 16:30:24.427
24.0, 60831.23366012975, 28092.968832608323, -42429.377726242274, -8147.523778381798, 11540.295069252858, -21353.202623510675, 27653.600591850354, 22268.819483377873, -0.014, 0.92, 0.098, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.652797824427832E9, 0.0, 2022-05-17 16:30:24.427
25.0, 60842.99067771324, 28069.186576507876, -42397.504138649005, -8176.536342684787, 11499.905467022118, -21404.745746224613, 27601.632785991766, 22237.035302762426, -0.014, 0.92, 0.098, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6527978244278364E9, 0.0, 2022-05-17 16:30:24.427
26.0, 60808.613694740976, 28074.908623088435, -42399.71696135008, -8158.811409331729, 11479.65478654561, -21394.553350752994, 27609.45589655112, 22268.014820577482, -0.014, 0.92, 0.098, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6527978244278407E9, 0.0, 2022-05-17 16:30:24.427
27.0, 60819.81191871309, 28126.09411789109, -42353.22533288304, -8088.850449186618, 11511.573077627789, -21343.546669905983, 27650.650161582253, 22334.578315565388, -0.032, 0.934, 0.078, 192.0, 255.0, 0.0, 29.0, 48.0, 2.0, 112.0, 0.0, 0.0, 0.0, 1.6527978244278452E9, 0.0, 2022-05-17 16:30:24.427
28.0, 60876.652404862936, 28175.13384522603, -42275.798890089856, -8024.812701322163, 11584.886799441196, -21281.185302875674, 27705.836618642406, 22387.842522602383, -0.032, 0.934, 0.078, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6527978244278498E9, 0.0, 2022-05-17 16:30:24.427
29.0, 60876.786515329666, 28140.823917487138, -42281.0291982924, -8062.251873284802, 11598.029625180916, -21269.383581803275, 27690.078638801413, 22320.295550858445, -0.032, 0.934, 0.078, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6527978244278543E9, 0.0, 2022-05-17 16:30:24.427
30.0, 60826.38333158295, 28072.695800387362, -42347.97267293605, -8128.70360955043, 11558.757610172941, -21282.280538353985, 27618.03896642196, 22275.54735845892, -0.032, 0.934, 0.078, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6527978244278588E9, 0.0, 2022-05-17 16:30:24.427
31.0, 60800.723528948256, 28072.80755910964, -42347.81621072486, -8123.495653092344, 11524.402978945134, -21238.20289828812, 27621.32467285689, 22365.24490895807, -0.032, 0.934, 0.078, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6527978244278631E9, 0.0, 2022-05-17 16:30:24.427
32.0, 60823.90228794841, 28128.53045803672, -42226.580348799274, -8079.686233959942, 11394.651102382077, -21164.218624141053, 27692.559682435953, 22525.395157980343, -0.032, 0.934, 0.078, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6527978244278677E9, 0.0, 2022-05-17 16:30:24.427
33.0, 60858.34632615404, 28152.737397281817, -42121.77301904834, -8081.854353172106, 11245.028524998252, -21174.72394403505, 27738.648979502796, 22545.198803567746, -0.032, 0.934, 0.078, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.652797824427872E9, 0.0, 2022-05-17 16:30:24.427
34.0, 60890.35402421404, 28150.52457458074, -42075.303742325756, -8111.068083175192, 11175.559303231157, -21250.943392627643, 27712.363328023355, 22502.12699200237, -0.032, 0.934, 0.078, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6527978244278765E9, 0.0, 2022-05-17 16:30:24.427
35.0, 60866.772933813685, 28108.033908371202, -42130.736068574915, -8183.957121843949, 11121.356322927037, -21358.812911368957, 27641.12831844429, 22417.25741830557, -0.032, 0.934, 0.078, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6527978244278808E9, 0.0, 2022-05-17 16:30:24.427
36.0, 60820.84009895803, 28096.388649509987, -42189.051769858816, -8193.590723704187, 11151.598233175067, -21418.134441153343, 27582.343230526836, 22338.981609223083, -0.032, 0.934, 0.078, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6527978244278865E9, 0.0, 2022-05-17 16:30:24.427
37.0, 60844.063561447096, 28155.41960661645, -42148.840981583715, -8131.98931598536, 11297.868048890597, -21373.587414453916, 27615.066184409403, 22356.974763509603, 0.02, 1.008, 0.186, 192.0, 0.0, 160.0, 31.0, 128.0, 5.0, 208.0, 0.0, 0.0, 0.0, 1.6527978244278908E9, 0.0, 2022-05-17 16:30:24.427
38.0, 60911.69994016885, 28209.376717731564, -42082.791576718286, -8077.920446147972, 11457.347745579213, -21313.997663736067, 27665.715237345128, 22378.074810275415, 0.02, 1.008, 0.186, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6527978244278953E9, 0.0, 2022-05-17 16:30:24.427
39.0, 60934.20814683535, 28175.446769648406, -42118.777885291325, -8129.3741618840895, 11515.886964307663, -21329.062739498942, 27646.2245161801, 22330.376187607788, 0.02, 1.008, 0.186, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6527978244279E9, 0.0, 2022-05-17 16:30:24.427
40.0, 60894.399689960446, 28101.730716434806, -42194.81851992828, -8238.227157381434, 11452.877396688153, -21389.501856506093, 27559.07506454886, 22252.34624771431, 0.02, 1.008, 0.186, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6527978244279044E9, 0.0, 2022-05-17 16:30:24.427
41.0, 60855.887634263956, 28082.26234701423, -42217.438485317056, -8304.83535585825, 11276.298615491225, -21394.553350752994, 27528.430822900635, 22242.86910806526, 0.02, 1.008, 0.186, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.652797824427909E9, 0.0, 2022-05-17 16:30:24.427
42.0, 60883.000300288244, 28141.762690754258, -42159.54746717781, -8280.963692779982, 11024.193289779818, -21308.11915494432, 27574.386009500744, 22323.04481542645, 0.02, 1.008, 0.186, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6527978244279132E9, 0.0, 2022-05-17 16:30:24.427
43.0, 60947.373324319524, 28194.356345457596, -42141.33079544673, -8278.907332290093, 10794.283246312529, -21214.35358695431, 27589.94282364164, 22368.776484582006, 0.02, 1.008, 0.186, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.65279782442792E9, 0.0, 2022-05-17 16:30:24.427
44.0, 60953.7882749782, 28146.344798367598, -42200.853490931215, -8402.668941339129, 10635.697619402126, -21220.54502016843, 27535.762195081974, 22314.84172521135, 0.02, 1.008, 0.186, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6527978244279244E9, 0.0, 2022-05-17 16:30:24.427
45.0, 60929.82720492211, 28086.285661016187, -42259.41506140412, -8517.445149117131, 10556.639499263705, -21243.075578579377, 27478.742894976487, 22256.347209971813, 0.02, 1.008, 0.186, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6527978244279287E9, 0.0, 2022-05-17 16:30:24.427
46.0, 60898.95944582933, 28069.387742207975, -42306.86781488274, -8564.607329917828, 10512.897135364668, -21223.83072660336, 27451.496118485466, 22242.757349342985, 0.02, 1.008, 0.186, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6527978244279332E9, 0.0, 2022-05-17 16:30:24.427
47.0, 60902.04398656416, 28107.005728126256, -42306.26431778244, -8546.569472142395, 10483.92927455059, -21143.319743075343, 27486.744819491487, 22270.607622934298, -0.108, 0.9460000000000001, 0.222, 192.0, 252.0, 160.0, 29.0, 144.0, 6.0, 240.0, 0.0, 0.0, 0.0, 1.6527978244279375E9, 0.0, 2022-05-17 16:30:24.427
48.0, 60932.129434601, 28130.855039460068, -42305.68317242661, -8534.812454558903, 10399.171459576066, -21086.099277269757, 27503.553331321877, 22253.01680004797, -0.108, 0.9460000000000001, 0.222, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.652797824427942E9, 0.0, 2022-05-17 16:30:24.427
49.0, 60939.32669631561, 28107.31865254863, -42340.61894901025, -8567.803629374937, 10284.171734353511, -21094.436477951585, 27472.417351295633, 22175.746819465974, -0.108, 0.9460000000000001, 0.222, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6527978244279463E9, 0.0, 2022-05-17 16:30:24.427
50.0, 60891.40455620344, 28045.69489308535, -42406.82481608687, -8629.203871393665, 10199.100994956612, -21154.18269088062, 27408.781934831375, 22071.07360018177, -0.108, 0.9460000000000001, 0.222, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6527978244279509E9, 0.0, 2022-05-17 16:30:24.427
51.0, 60886.554227656634, 28061.855204326537, -42387.62466759976, -8597.822022178414, 10258.422524740998, -21119.93981837509, 27422.394147204657, 22054.823881962762, -0.108, 0.9460000000000001, 0.222, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6527978244279552E9, 0.0, 2022-05-17 16:30:24.427
