Index;Frequency (Hz);Z' (Ω);-Z'' (Ω);Z (Ω);-Phase (°);Time (s)
1;1000;56,2706372381943;2,30933098160388;56,318004445959;2,35008373898596;135,206502658636
2;891,25;56,3290939696713;2,5332190882265;56,3860268718502;2,57495766747018;133,986480661717
3;794,33;56,3711095413055;2,77828213362057;56,4395326214867;2,82157190015222;132,726458664898
4;707,95;56,4534325125901;3,0582928006428;56,5362113809196;3,10089475254249;131,481435668041
5;630,96;56,5046256135649;3,3700514361555;56,6050347797038;3,41319419662778;130,22641267121
6;562,34;56,5586500069635;3,71578336720889;56,6805781255116;3,7588094843234;128,981388674353
7;501,19;56,6063607094734;4,10565862559097;56,7550570920416;4,14839798646461;127,771365677408
8;446,68;56,6707841369389;4,54197881149742;56,8525051885985;4,58227548937445;126,561343680463
9;398,11;56,8017472798875;5,01360762750362;57,0225811016194;5,04414134290555;125,296319683657
10;354,81;56,8464420122828;5,52919741327452;57,1147090817312;5,55542724640091;124,036296686838
11;316,23;56,9596438906253;6,13760517676227;57,2893640168284;6,1500956673539;122,771272690032
12;281,84;57,0287726822743;6,79212474633472;57,4318193357679;6,79193176336957;121,501249693239
13;251,19;57,14686778229;7,56808527630471;57,6458186868393;7,54390796451758;120,276229696332
14;223,87;57,2986711790403;8,34118138025893;57,9026167431332;8,282580092586;119,026205699488
15;199,53;57,4013118975194;9,2396815786597;58,1401954178977;9,14425637436602;117,756183702694
16;177,83;57,537143888601;10,2362579365272;58,4406014975949;10,0877722584669;116,481156705913
17;158,49;57,7079517775349;11,3653717306292;58,8164889544903;11,1416033359429;115,201134709145
18;141,25;57,8648352802565;12,5973121865778;59,2201944976316;12,2817914861004;113,89610871244
19;125,89;58,0600173830795;13,9703039317803;59,7171249347272;13,5292263223902;112,641085715609
20;112,2;58,2303889583002;15,4911864194054;60,2557470696007;14,8974986589188;111,366061718828
21;100;58,4958776217371;17,2103288640702;60,9751024463813;16,3946417647403;110,036036722186
22;89,125;58,7068859922198;19,0961917166572;61,7346175252007;18,0186845729228;108,691013725582
23;79,433;58,9794749816126;21,2087728492616;62,6768738441719;19,7783729767328;107,290988729116
24;70,795;59,2516694862036;23,555754220169;63,762323466004;21,6805059804597;105,905960732613
25;63,096;59,5804912430709;26,1828281281374;65,0797620274785;23,7232338565796;104,560935736009
26;56,234;59,900564573847;29,0804764675771;66,5864231495199;25,8956073675785;103,09090873972
27;50,119;60,2622500523774;32,3163868566831;68,3804624205339;28,2029920797317;94,0707437624942
28;44,668;60,7028472825965;35,9402871186658;70,5445951606951;30,6284691820005;92,5057147664455
29;39,811;61,104788076659;39,9449608816846;73,0027056055645;33,1731450012286;91,0506857701191
30;35,481;61,5811333895933;44,4667022449911;75,9573801423639;35,8324179872283;89,6956607735402
31;31,623;62,0758988684233;49,4374744090621;79,3566701435323;38,5339450594476;88,3206347770118
32;28,184;62,6352816216837;55,0018561552025;83,3569594235851;41,2873055675657;86,7956097808622
33;25,119;63,2715229360761;61,2451200020713;88,0582213011285;44,0676420067422;85,2355777848009
34;22,387;63,8726908919268;68,1300538156592;93,3885692935717;46,84726766599;83,5205467891309
35;19,953;64,6116744726746;75,8410020526468;99,6319530598113;49,5711298418611;81,8355167933852
36;17,783;65,4194596807961;84,5001772843779;106,864332992906;52,2532083530861;80,0804827978162
37;15,849;66,3169730807541;94,1134999192574;115,13162808562;54,8296037368277;78,3254518022472
38;14,125;67,3207369013816;104,881300783077;124,62812231152;57,3045888786737;76,4654158069434
39;12,589;68,4001203134079;116,786958256315;135,343156744813;59,6432249830647;74,5403818118036
40;11,22;69,607901059389;130,09384600157;147,545479962532;61,8505845218374;72,47034281703
41;10;70,9869178149013;145,011051219508;161,453855564512;63,9169742556021;70,3703038223321
42;8,9125;72,499021376789;161,563389400234;177,084264956217;65,832594180025;68,1202608280129
43;7,9433;74,1962103793786;180,036793941137;194,726281757919;67,6026118902449;65,755217833984
44;7,0795;76,0899198057262;200,67735218061;214,61844183169;69,2350030087637;63,3801748399804
45;6,3096;78,212512281605;223,705491950624;236,983847986041;70,7292159019707;61,020130845939
46;5,6234;80,5221993094188;249,142339175954;261,831491138274;72,0892933388741;58,6050848520364
47;5,0119;83,1531080347206;277,658476680126;289,842490066867;73,3281033963744;56,2800418579066
48;4,4668;86,0379007519312;309,436832538409;321,1754562497;74,4615837968911;53,8749988639787
49;3,9811;89,3122210872249;344,864666290811;356,241927475425;75,4806678355493;51,4499548701014
50;3,5481;92,9042906998643;384,219636544846;395,292216388203;76,4067935733316;48,9249078764765
51;3,1623;96,8583050930267;428,28060210619;439,0965786771;77,2565799064764;46,3948588828642
52;2,8184;101,382945731284;477,420964070275;488,066879248063;78,0110249620118;43,904812889151
53;2,5119;106,256521487372;532,007264757145;542,514680089834;78,7050767124319;41,3447668956145
54;2,2387;111,842220440368;592,835885386954;603,293518343737;79,3163574723964;38,6997199022926
55;1,9953;117,809706542844;660,462628295065;670,887479634354;79,8862619173475;36,0096659090843
56;1,7783;124,574613634878;736,442728744714;746,904764399879;80,3988919514429;33,2146149161412
57;1,5849;132,129448019102;820,91883208079;831,484166956124;80,856484321715;30,3845629232864
58;1,4125;140,123195855229;914,519520506005;925,19212242821;81,288855981259;27,5095109305452
59;1,2589;149,434842990313;1019,29996576736;1030,19570592819;81,659546839446;24,5644549379807
60;1,122;159,383701482874;1135,98515006582;1147,11177549027;82,0132854180352;21,5593999455677
61;1;169,86929207969;1261,16696972171;1272,55557910399;82,3288756710652;16,3543039587094
