Index;Frequency (Hz);Z' (Ω);-Z'' (Ω);Z (Ω);-Phase (°);Time (s)
1;1000;0,477308705181171;1,85158019488518;1,91211213534478;75,5447480224828;138,482564650365
2;891,25;0,492544707695702;2,06732931473435;2,12519429338568;76,599019292038;137,222538653546
3;794,33;0,51000183417034;2,3091030573957;2,36475343334803;77,5452749309716;135,972515656702
4;707,95;0,531768326658587;2,58934956302223;2,64338962560586;78,3946665326302;134,697492659922
5;630,96;0,554035257949711;2,8893792562997;2,94201759916327;79,1453514608649;133,387468663229
6;562,34;0,57869723772778;3,22531711895543;3,27682178501986;79,8280316060268;132,057446666587
7;501,19;0,607539601397293;3,60152514363796;3,65240848311391;80,424945586685;130,822421669705
8;446,68;0,640475104826836;4,02070246418601;4,07139492869636;80,9491501099085;129,552397672912
9;398,11;0,677525569879789;4,48966310766524;4,54049729855346;81,418367775138;128,277375676131
10;354,81;0,719027571505418;5,00706267382657;5,05842636283383;81,8280407443081;126,977351679413
11;316,23;0,765937156805152;5,59055977278133;5,64278462296902;82,1987351979033;125,647325682771
12;281,84;0,81846219912404;6,23800609562219;6,29147044977679;82,5251627347308;124,307299686154
13;251,19;0,87927364192693;6,95986446377292;7,01518606249874;82,7996897352882;123,037279689361
14;223,87;0,944262475301751;7,76261941296686;7,8198396257745;83,0644865267571;121,712251692706
15;199,53;1,02006141281391;8,66198180366876;8,72183776809685;83,283608095238;120,417227695976
16;177,83;1,10427564810821;9,66059986964216;9,72350834567107;83,4789858530783;119,102206699296
17;158,49;1,19839912032408;10,7741728804152;10,8406162974559;83,6531432946803;117,767179702666
18;141,25;1,30426653924458;12,0108485576575;12,0814566290815;83,8024948565758;116,437154706024
19;125,89;1,42186906118303;13,3910833348762;13,4663589922721;83,9390273007091;115,122131709345
20;112,2;1,55516577151629;14,9328037450645;15,0135661408443;84,0544070677231;113,752105712804
21;100;1,70146767527751;16,6487834165624;16,7355006349262;84,164760939038;112,397079716225
22;89,125;1,86621404991731;18,5622501084531;18,6558270781243;84,2588807732019;111,022055719696
23;79,433;2,05189806058716;20,7029829618102;20,8044175397449;84,3398299951725;109,622030723231
24;70,795;2,25497276634633;23,0918426856685;23,2016831457682;84,4226160830557;108,167003726905
25;63,096;2,48237524019303;25,7431883865554;25,8625972233805;84,4920874768542;106,766977730439
26;56,234;2,73433110322193;28,7065354639645;28,8364655414962;84,558925548011;105,176946734454
27;50,119;3,01977915431385;32,0000604250336;32,1422297506976;84,6090812059335;96,0517777574926
28;44,668;3,33427557874375;35,6718803704773;35,8273700234981;84,6600387355887;94,4017467616585
29;39,811;3,68693384807101;39,7774693608098;39,9479730393197;84,7044420737328;92,8767177655088
30;35,481;4,07649078625911;44,3513011267095;44,538249727201;84,7484900164593;91,3866927692708
31;31,623;4,51466051627176;49,4197963575379;49,6255824308159;84,7803305270479;89,8616627731211
32;28,184;5,00576634084044;55,137780462846;55,3645421820509;84,812537295591;88,3016337770598
33;25,119;5,54526650637197;61,5089606445847;61,7584182132587;84,8484943032616;86,68160478115
34;22,387;6,15492672785304;68,5378987934068;68,8137100732151;84,8684174518507;84,9115727856189
35;19,953;6,83868113398595;76,4440772344957;76,7493615861779;84,8879325145262;83,1465397900752
36;17,783;7,63587801608235;85,2639590954391;85,6051946654244;84,8824854331378;81,3415067946324
37;15,849;8,49627311922922;95,0922875419841;95,4710940907452;84,8943137628725;79,5314737992023
38;14,125;9,39337954014312;106,104894338683;106,519876932938;84,9408408885758;77,7414428037217
39;12,589;10,4470955884211;118,297771999751;118,758177260931;84,9531962802914;74,9463878107786
40;11,22;11,6792739783094;131,832486451479;132,348819128241;84,9372825023269;72,8413478160933
41;10;12,9996603968741;146,891426348939;147,465529210252;84,9425892551121;70,6063068217362
42;8,9125;15,109397684358;163,270416347236;163,9680540611;84,7127835791386;68,3312638274801
43;7,9433;16,3900598529698;182,788297886966;183,521649693976;84,8761679347668;65,9062208336028
44;7,0795;18,0892037478828;203,836658437179;204,637735071193;84,9286500710277;63,5111768396497
45;6,3096;20,2110348900519;227,074448383252;227,972127769789;84,9137231877632;61,1661328455704
46;5,6234;22,5830569547921;253,124297095051;254,12969964427;84,9017257294988;58,7660868516299
47;5,0119;25,2572503188182;282,140693648301;283,268952951099;84,8845145000415;56,3910438576263
48;4,4668;28,1695621782144;314,439956076083;315,699240116984;84,8807400918695;53,9259988638499
49;3,9811;31,5979628918244;350,674538618741;352,095247474856;84,8511975072444;51,3759508702882
50;3,5481;35,3242791106717;390,735540063777;392,329028958628;84,8342422796605;48,8509048766633
51;3,1623;39,515099681529;435,3267242269;437,116460372936;84,8134108448491;46,2558568832152
52;2,8184;44,2577027475933;485,173901583853;487,188319883177;84,7878874923121;43,7308088895903
53;2,5119;49,2757805346656;540,422979474544;542,664813021302;84,7901753553122;41,1007618962306
54;2,2387;55,1267123568799;602,122604948798;604,640873416282;84,7689274780428;38,4257099029844
55;1,9953;61,5011946624412;671,179684320592;673,991517446323;84,7645226086103;35,6556609099781
56;1,7783;68,8564936937414;747,807012395372;750,970401887777;84,7391596358815;32,8406069170854
57;1,5849;76,9066025414355;833,450450793637;836,991206311382;84,7279639309055;29,9705559243316
58;1,4125;85,8985851815404;928,072349712629;932,039083535294;84,712002429666;27,0404989317293
59;1,2589;95,8593442025332;1033,48461336726;1037,92073875504;84,7007763828449;24,0054449393921
60;1,122;106,657005907282;1150,82379236392;1155,75564804157;84,7050196326595;20,9203899471811
61;1;118,690675239262;1276,93138756526;1282,43566892772;84,6896199241055;15,8102949600828
