Index;Frequency (Hz);Z' (Ω);-Z'' (Ω);Z (Ω);-Phase (°);Time (s)
1;10000;668,527197559891;8078,4119146954;8106,02662698377;85,269279957165;186,636457528788
2;9261;473,022695865558;8142,93467407292;8156,6620364597;86,6754270052253;185,33643353207
3;8576,5;196,309042230406;8196,83262952496;8199,18303226038;88,6280639859205;184,126409535126
4;7942,7;-168,078482194059;8318,3414959273;8320,03940008956;91,1575477395619;182,886385538256
5;7355,7;-662,877751038752;8586,81023039857;8612,3583788472;94,4143190278733;181,686364541286
6;6812,1;-1528,03431935643;9013,61665336252;9142,21931780819;99,6215980905745;180,486344544316
7;6308,7;-2890,50217677197;9731,13240113794;10151,3516657832;106,543344881993;179,266318547396
8;5842,4;-4689,66634167208;10685,5841923847;11669,3907265441;113,69560677956;178,041298550489
9;5410,7;-6778,70447615915;12149,7422045082;13912,8383161419;119,158454419243;176,821273553569
10;5010,8;-9264,97303981751;13814,5120244633;16633,7147956368;123,848555290892;175,621253556599
11;4640,5;-11965,0367138036;16180,4306323171;20123,8276431173;126,482028748302;174,411229559654
12;4297,5;-14833,5959642209;18967,0978567553;24078,7535046455;128,027891939025;173,196208562722
13;3979,9;-18409,5862453637;22330,8224348123;28940,9484354021;129,502255972618;171,996186565751
14;3685,8;-22116,1237841336;26272,6967921341;34342,0664486943;130,090376033503;170,791163568794
15;3413,4;-25464,6948008756;31365,2184776281;40400,8367667191;129,0723460243;169,596140571811
16;3161,1;-30487,888032029;36904,3542803878;47869,0158819451;129,561220392205;168,391118574853
17;2927,5;-34798,143363955;43856,4809555093;55984,8345838345;128,430417446955;167,191095577883
18;2711,2;-40128,4189687881;51799,9564755083;65524,9990446329;127,764247679201;165,9960735809
19;2510,8;-44673,7747744647;56145,9306107979;71750,3426943184;128,508302412709;164,79605158393
20;2325,2;-46539,0258569856;52499,308126901;70157,3822310986;131,556003964552;163,571031587023
21;2153,4;-47492,619229068;43766,5674128846;64583,754182796;137,338049894927;162,431011589901
22;1994,3;-48579,9197528535;93803,4913577563;105636,658381919;117,379201489179;160,410971595001
23;1846,9;-43539,4635620636;93925,3474835933;103526,111620142;114,870266138862;159,260951597905
24;1710,4;-36000,8546090916;97682,9539370835;104105,816467954;110,231262044584;158,105927600821
25;1584;-27305,6634389848;105025,079114404;108516,664613459;104,573778203199;156,94590560375
26;1466,9;-19341,2427648801;114849,978557949;116467,168105228;99,5591691732082;155,760885606742
27;1358,5;-10100,2067298153;125673,608518756;126078,824764948;94,5949031895993;154,570863609746
28;1258,1;-1996,77239622058;139216,161121966;139230,480202933;90,8217349604407;153,370839612776
29;1165,1;7377,39978072962;154414,437311886;154590,570468807;87,264681308993;152,160816615831
30;1079;16499,4327733596;171149,716964895;171943,179274452;84,4935023636306;151,050801618633
31;999,28;1580189,00569812;43573,364385304;1580789,65451228;1,57951826456192;147,510731627571
32;925,43;1936193,92841916;-152748,851709995;1942209,85996517;-4,51079573037722;146,340709630525
33;857,04;511136,558408833;80750,1789011123;517475,770190825;8,97748321226252;145,165687633492
34;793,7;-504878,182166816;101032,457660667;514887,88714537;168,683867351681;143,985666636471
35;735,04;3879344,9975279;2053195,11328567;4389183,04278426;27,8906284884454;142,765643639551
36;680,72;517987,012079352;1102144,18135179;1217798,15288515;64,8273591481428;141,585620642531
37;630,41;3957556,02170618;-2126208,83368165;4492550,90893455;-28,2470484561429;140,38560064556
38;583,82;-19233,2552288783;2606961,19809642;2607032,14527305;90,4227007133007;139,18557664859
39;540,68;-4195104,45882011;1189082,50142652;4360369,0916723;164,174869513537;137,96555365167
40;500,72;-163904,030030844;-106238,979470094;195323,454349954;-147,04958218493;136,800533654612
41;463,71;-706636,038623936;670884,466958427;974382,090911066;136,486696144297;135,615513657604
42;429,44;-530095,917952533;1724733,35775186;1804357,73547596;107,084784003591;134,390489660697
43;397,71;85748,9469185403;99426,814204946;131295,747381945;49,2244377458908;133,180465663752
44;368,31;-394228,943941149;-325764,06192015;511408,529729089;-140,431981872806;131,965444666819
45;341,1;25123,5821636478;-559519,107545182;560082,874304232;-87,4290261925336;130,760422669862
46;315,89;-1336568,87567814;427289,03376733;1403207,8526752;162,271389940076;129,540400672942
47;292,54;-126786,265283171;-933461,679792959;942032,624013812;-97,7347952867458;128,315375676035
48;270,92;752325,842269473;-4387167,27519872;4451205,55282735;-80,2693762926081;127,01035267933
49;250,9;373864,500367164;441374,22334284;578433,980386944;49,733848741303;125,820330682334
50;232,36;184882,418626787;455963,468731836;492020,521457447;67,9286077831064;124,635308685326
51;215,19;1229114,62737304;-1637897,03936659;2047786,48271449;-53,1146163793912;123,520287688141
52;199,28;-94231,4874921633;24147,3465497081;97276,2436588576;165,626920125393;121,475249693304
53;184,55;-74024,3450757587;-280081,296360774;289698,353870067;-104,804526948625;120,265228696359
54;170,92;243959,238918447;308316,820724907;393160,746000389;51,6467869162402;119,020202699503
55;158,28;-1397713,86131327;982202,346393433;1708310,71160021;144,903496115795;117,735182702747
56;146,59;637950,949334543;-77572,7433444404;642649,939132361;-6,9329429700011;116,455158705979
57;135,75;163533,117569584;-767532,939187241;784761,042151962;-77,9722227645637;115,185134709185
58;125,72;256872,551970057;46326,5239766504;261016,579510514;10,2233014975699;114,065115712013
59;116,43;-388321,403879759;-577319,620177074;695766,811907946;-123,925885729123;110,615048720724
60;107,83;-5324,43448388611;66387,2815946073;66600,4561553063;94,5854570027393;109,355025723905
61;99,856;-813,032226283618;-37109,513082007;37118,4183739639;-91,2550922945813;108,090003727099
62;92,477;-10577,3574804717;-89099,8113266332;89725,4527417461;-96,7701021987169;106,809979730331
63;85,642;60679,1769599795;131741,481169012;145044,063570853;65,2695432152606;105,524955733575
64;79,313;726312,887800912;486792,106561941;874355,171538839;33,8309301263893;104,204930736908
65;73,452;64621,9628960566;-156169,463577101;169011,536418373;-67,5205292980602;102,874906740266
66;68,023;248155,024577602;-11354,2997681631;248414,645998049;-2,61973355963019;101,534879743649
67;62,996;-77035,5540540223;105524,715316871;130651,988622894;126,130333850887;100,239857746919
68;58,34;35199,0184221648;19360,2495951568;40172,0071974337;28,8117803449846;98,9198317502514
69;54,029;-31669,1561766425;-23330,5460115365;39335,0966712552;-143,621067817901;97,4498067539629
70;50,036;-20331,6167465621;-96355,5747733911;98477,2635151873;-101,914979971857;70,494306822019
71;46,338;-22767,8413905741;38595,1878564213;44810,3015751823;120,53694932979;68,7292728264753
72;42,914;-34437,3869794789;-31868,7140684225;46920,6623818254;-137,218507142099;67,4292498297575
73;39,742;713368,574301673;492119,155456286;866646,401924227;34,5999531710999;64,4441928372941
74;36,805;40807,8200043426;-52444,3653787009;66450,6556286806;-52,1129301620213;63,1591728405384
75;34,085;58686,3778598345;179276,889162628;188637,997058218;71,8741153147954;61,8341468438838
76;31,566;-166132,950266196;-137455,881037649;215625,314831044;-140,39616071685;60,3991178475069
