Index;Frequency (Hz);Z' (Ω);-Z'' (Ω);Z (Ω);-Phase (°);Time (s)
1;10000;-2118,65429488528;2172,55323414478;3034,58128519056;134,280384522209;215,566991455746
2;9261;-2551,80489598434;2313,80408937899;3444,61864234586;137,800385633287;214,356971458801
3;8576,5;-3253,16967167791;2612,2311260902;4172,15344502565;141,236222258855;213,141948461868
4;7942,7;-4282,81536783846;3139,07345527227;5310,0178561459;143,760587261588;211,886925465037
5;7355,7;-5659,75735369692;3958,81553050115;6906,88596309968;145,028466849124;210,621899468231
6;6812,1;-7248,00677824741;5063,82152648225;8841,71310943673;145,05991656494;209,351876471437
7;6308,7;-9015,11044488784;6549,88518195365;11143,3034702597;143,999899962061;208,05185447472
8;5842,4;-10833,1947779364;8337,55073289081;13670,144890243;142,417043141806;206,866831477711
9;5410,7;-12791,4676439488;10539,1232438901;16573,9181618619;140,514268328451;205,63180748083
10;5010,8;-14653,7677431185;13115,9496198074;19666,2412142886;138,169660812331;204,381787483986
11;4640,5;-16560,0603853735;16013,5131851304;23036,236769437;135,96126725606;203,181763487015
12;4297,5;-18366,0025557532;19426,6423976415;26733,9575207969;133,39243219516;201,936740490159
13;3979,9;-20237,0475028656;23233,0079428936;30810,8868698679;131,057403845405;200,726716493214
14;3685,8;-22141,1900023239;27506,5879561764;35310,6878396594;128,832025798308;199,501696496307
15;3413,4;-24112,9760818406;32333,6287585713;40334,838095876;126,713931295164;198,286674499374
16;3161,1;-26313,7862849623;37081,0012123916;45468,846472767;125,360650215157;197,091649502391
17;2927,5;-28922,9798662764;38512,7541864443;48164,0010731097;126,906455625227;195,891628505421
18;2711,2;-31960,5715213977;34953,9760857438;47363,0507482058;132,438596192012;194,706605508413
19;2510,8;-32513,0021640303;29537,6872749301;43926,874226034;137,745215533975;193,51158551143
20;2325,2;-31746,3565060418;22778,5930761572;39072,9504125022;144,339866655685;192,256561514599
21;2153,4;-27352,4848666144;24639,802642131;36814,1046695629;137,986682200678;191,106542517502
22;1994,3;-22288,329655822;60304,8089859135;64291,8317181437;110,284038519372;189,07150452264
23;1846,9;-15457,3569401299;65644,81953091;67440,1380100925;103,25004446499;187,881481525645
24;1710,4;-7052,47221399545;73515,9948194827;73853,4959133783;95,4796803054303;186,716459528586
25;1584;326,270930014952;82465,9497890956;82466,5952209585;89,7733143221488;185,501435531654
26;1466,9;8250,78638532994;93032,5032542003;93397,6559540931;84,9318612425442;184,276414534747
27;1358,5;16943,8254676863;104854,835992991;106215,017076666;80,8207417681748;183,076391537777
28;1258,1;23949,0566559603;118076,339027212;120480,617332331;78,5344132202299;181,881369540794
29;1165,1;31208,7428887016;133203,623834879;136810,785523061;76,813815965237;180,686347543811
30;1079;39987,2852555118;148250,725165602;153548,886333417;74,9049825181099;179,511325546777
31;999,28;17852,0700604751;34800,8453446483;39112,5969752232;62,8431716652008;177,421287552054
32;925,43;17028,166308869;33973,0825563999;38001,6945178299;63,3788156877389;176,336265554794
33;857,04;19109,7740473162;30508,2475948059;35999,1199259851;57,9377698699555;175,231245557584
34;793,7;13435,3153841348;37070,0104896809;39429,6002665031;70,077921296038;174,106224560424
35;735,04;18914,7869868244;34906,4216319178;39701,7309182127;61,548008578383;172,911202563441
36;680,72;17564,867163431;32990,3371197993;37374,950190562;61,9680644665893;171,691180566521
37;630,41;17086,9992269216;31472,2437412949;35811,5577529419;61,5014551015411;170,421155569728
38;583,82;17567,5075834686;30711,3136543287;35380,8155512247;60,2295492579943;169,156134572922
39;540,68;15334,2835264246;31531,424220292;35062,3867503168;64,0655341091281;167,876109576154
40;500,72;7807,55862368559;42319,3798473377;43033,5669254309;79,5469646598464;166,661088579221
41;463,71;14873,1718191513;31714,1153633399;35028,5077221572;64,8745308146538;165,426063582339
