Index;Frequency (Hz);Z' (Ω);-Z'' (Ω);Z (Ω);-Phase (°);Time (s)
1;10000;16597,2588782167;22507,5012166335;27965,2751334097;53,5945615910053;187,770475525925
2;9261;16747,5915684091;22422,941039575;27986,9631829984;53,2441155282539;186,460454529233
3;8576,5;16426,8058863263;22727,4387699991;28042,4040458571;54,1415686689913;185,26542953225
4;7942,7;16659,655495906;22601,7671958268;28078,1766077611;53,6062485633345;184,04540853533
5;7355,7;16422,6680259998;22815,015410208;28111,0112457775;54,2529656593773;182,850384538347
6;6812,1;16594,8366002749;22824,8807664193;28219,9182102125;53,9809625412547;181,665362541339
7;6308,7;16720,2876240736;22856,2761185337;28319,2050777984;53,8130248294321;180,455339544394
8;5842,4;16881,1917430362;22971,6395144864;28507,382493815;53,6889125549857;179,240317547462
9;5410,7;16952,1652082075;23259,6993890711;28781,756737842;53,9146359184163;178,030294550517
10;5010,8;17409,540983185;23605,9938588711;29331,4688229257;53,5910359756811;176,830273553546
11;4640,5;17923,6405956393;24402,8196827288;30277,9540370453;53,703069306819;175,570249556728
12;4297,5;18852,1455715048;25546,6914901546;31749,5958831344;53,5745805305218;174,200223560187
13;3979,9;19786,2673164314;27077,5469995921;33536,397031172;53,8434296658826;172,995207563229
14;3685,8;20856,8796545094;28899,1892310294;35639,4804554378;54,1815796795124;171,770181566322
15;3413,4;22307,557774106;31133,2795106343;38300,2379487694;54,3777175193637;170,565157569364
16;3161,1;23912,6565533426;33387,8037532326;41067,7560003282;54,3894083454662;169,375134572369
17;2927,5;25617,7474873928;36636,5907041687;44704,6839240879;55,0372382441778;168,205114575323
18;2711,2;26995,8613859077;40636,3208444804;48786,1363887601;56,4027836140394;167,015092578327
19;2510,8;29936,0308327681;43575,608733683;52867,7559437837;55,511303117443;165,79007158142
20;2325,2;32409,4148200504;48682,0199445393;58483,4099113468;56,3468305270746;164,59004658445
21;2153,4;34596,9780585496;55118,908606266;65077,2231793096;57,8843734771539;163,380023587505
22;1994,3;130018,124860927;80056,6178552751;152688,489594917;31,6220317331418;162,205002590472
